userName,score,date,thumbsUpCount,comment
To B,1,2021-09-24,1,왜 안켜지는거 갑자기
포캣힐링캣프,1,2021-09-23,0,추석 연휴 내내 안되고 삭제 후 다시 깔아도 안되네요
sh kim,1,2021-09-23,0,업데이트 해도 첫화면 로고만뜨고 다음으로 넘어가질 않습니다.
고집GOZIP,1,2021-09-23,0,"업로드하고 진짜 개똥됬네? ㅡㅡ 폰바꾸고 다른 은행어플은 잘만되는데 제일은행 대체왜이래요? 토스인증, 타은행인증, 신분증인증해도 안됨 ㅋㅋ Otp재발급 완료됬다하고 문자도 와놓고 어플 다시키면 다시인증하라하고 ㅋㅋㅋㅋㅋㅋ 아 진짜개속터진다 써야되는데ㅡㅡ"
Ricky Han,1,2021-09-23,0,별 1개도 아깝습니다. 로그인이 계속안되요. 타은행으로 바꿀지경이네요.
NCCoke,3,2021-09-19,1,폴드시리즈 화면비율 호환성 개선좀 해주세요 화면만 극단적으로 늘려놔서 펼쳤을때 사용하기 너무 불편합니다..
최현진,1,2021-09-19,6,아주 빈번하게 로고만 뜨고 다음 화면 전환 안됩니다. 삭제하고 다시 깔려고 해도 엄청 불편해요.
Q372,1,2021-09-19,0,🐶
김현진,1,2021-09-19,0,내월급통장인데접속안돼요열받아죽을것같아요 왜이럽니까추석때하필..하...앱들어가면아에작동을안함로그인화면조차안나옴
윤재석,1,2021-09-18,6,"일부러 불편하게 해서 고객떨구고 국내 뜨려는거 아니고서는 지금이 어떤시대인데 모바일뱅킹 접속을 이지경으로 해놓았는지 의문이네요 올해초 로그인까지는 참으려했는데 로딩느려지는거까지 이해, 비슷한 상황이 또 벌어지면 시간손해 급하게 이체 못해 손해 금감원이나 금감위에 진정 한번 넣을께요 에휴"
롤린이,1,2021-09-18,0,모바일뱅킹 로그인이 안됩니다 이걸 어떻게 사용하라는 거죠?
Inyoung Lee,1,2021-09-17,0,제대로 작동도 안하고 자꾸 꺼져요
동키바,1,2021-09-15,0,에헤이~ 접속은 되야 할텐데...
송미남,1,2021-09-15,0,별 하나도 아까움. 폰 바꿔서 모바일 otp 재발급하려는데 신분증만 찍으면 앱이 꺼짐. 업데이트도 해봤는데 하는 족족 꺼짐. 인증서 폐기하려는데 꼼짝없이 내년에 자동폐기될 때까지 기다려야함. 다신 안 씀.
이준성,1,2021-09-14,0,USB TCP/IP 뜨면서 접속안됩.
Darmirang VN,2,2021-09-14,9,"앱이 접속이 안되서 지우고 다시 깔려고 하니 모바일 otp가 없다고 나와 다시 설치하려고 하는데, 막상 기존 사용했던 otp가 있는 상태며 삭제된다고 나옵니다. 그리고 모바일 otp 발급시 추가 인증을 왜 타행계좌로만 하게 하는지 모르겠습니다. 요즘같이 계좌개설도 어려운 시절에 제일은행말고 거래를 안하는 사람은 무슨수로 인증을 받나요? 접속이 안되는거부터 해서 요증 제일은행앱에 무슨일이 있는건가요? 너무 불편합니다."
박정란,2,2021-09-14,0,핸드폰을 바꾼 뒤 로그인이 안 되네요.
안수영,1,2021-09-14,0,별 하나도 아까움. 어플이 하도 안돼서 지우고 다시깔고 지우고 다시깔고 거래은행을 바꿔야하나 싶음
박문석,1,2021-09-13,0,아놔.이 앱 뭐야.신협이 더 편리하네.먼 이래 복잡하노.돈 다 빼야겠네.짜증
SiWoong OH,1,2021-09-10,0,로그인 안되고.. 로딩만 무한..
한jh,3,2021-09-10,0,어플이 안열릴때가 많네요.확인후 개선필요
박찬혁,5,2021-09-10,0,감사합니다 오늘 하루도 행복한 하루 되세요
yunjeong Jeong,3,2021-09-10,0,업데이트 후 화면전환이 느려졌어요
까칠한회사 냥이,1,2021-09-10,0,와 로그인이 안돼냐... 은행 옴겨야것네 어휴 쓰레기 어플
서영아,1,2021-09-10,0,현재 모바일뱅킹이 작동되지 않습니다.
해둥,1,2021-09-09,0,모바일otp 발급하려하는데 자꾸 조회회원 고객이라고만 뜨네요??
최돈수,1,2021-09-08,0,앱깔았는데돼지도않네뭐!이따위야.다른은행으로옮겨야지.별점은하나도아깝다.
송근영,1,2021-09-07,0,갑자기 에러나서 다시 깔았는데 로그인이 안되요 타기관인증서 등록하라그래서 하면 단말기지정하라고 로그인하라그래서 로그인하면 또 타기관인증서 등록하라그러고 반복중입니다. 주거래 은행인데
김선애,1,2021-09-07,0,오늘 왜 접속이 안되나요? 계속 로고에서만 멈추고 접속도 안되고 답답하네요 진짜.
김용만,1,2021-09-07,0,저도 어제 부터 (9102)오류뜨고 안됩니다.
김선숙,1,2021-09-07,0,갑자기 모발벵 안되요 다른은행도 그런가? 타은행모발벵은 잘 되고 있구요 무슨일이죠?
geunjong jeung,1,2021-09-06,0,먼은행앱이 자주 안들어가지고 로고만계속떠있네요 하..
정쑤쑤,1,2021-09-06,0,어플이 왜 안들어가지는거죠ㅜㅜ
S Phi,2,2021-09-06,0,앱 실행하면 로고화면 나오고 멈추는데영
하경탁,3,2021-09-06,2,모바일 otp 발급이안됩니다 핸드폰을 최근에 바꾼 후 재등록하려고 모바일 otp 재발급을 선택하여 진행하는데 서버접속이 원활하지않습니다. 잠시 후 다시 진행해주세요 [MAF9003] 라고 나옵니다.와이파이도 해보고 껏다켜보고 재설치도 해보앗는데 전혀 진행이안됩니다..
회유양,1,2021-09-05,0,전혀 열리지 않네요..
좀더,1,2021-09-05,0,메모리최적화해도 재부팅해도 WIFI꺼도 다른방법으로인증해도 로그인은 절대 안되네요 갤노트9인데 이건 안내로 해결되는 문제가 아닌듯 몇일째 이런다는건 진짜 심각하네요
권성준,5,2021-09-03,0,조아
김재삼,1,2021-09-03,0,금융어플이 이렇게 허술할수 있나요 몇일째 로그인이 안되면... 빠른 조치 부탁드립니다
ceh789최은한,5,2021-09-02,0,다른은행보다 좋네요^.^
박명규,5,2021-09-02,0,간편하고 보기 좋아요
명달,5,2021-09-02,0,사용하기 간편하고 좋아요
김택중,5,2021-09-02,0,아주 편리하고 간편합니다.
김준성,5,2021-09-02,0,주거래 은행앱입니다~ 사용하기 쉽고 편리하네요^^
Star Hwang,5,2021-09-02,0,좋아요
황재원,5,2021-09-02,0,주거래 은행입니다 자주쓰는데 편리합니다 좋아요
위베어베어킹,5,2021-09-02,0,좋아요👍
최종일,5,2021-09-02,0,사용자 편의를 위한 인터페이스 뿐만 아니라 디자인 부분까지 감각적으로 너무 잘 구현되어 있어 강추입니다!!!
Juhee Maeng,3,2021-09-01,0,...? 잘 쓰고있었는데 앱자체가 켜지질않네요 지웠다가 재설치해도 마찬가지에요
서진석,1,2021-08-31,0,"지난달 핸드폰 초기화 해서 로그인이 안되나 하고 뭐 급하게 사용하지 않아도 되니까 하고 무심코 넘겼었는데 여전히 로그인 안되네요.. 어플 재설치, 데이터 정리, 램 정리,v3 재설치 등 해봤으나 무한로딩 증상 동일합니다. 특정 인증서 오류가 아닌 전부 안됩니다. 문의 메일 보낼생각 없으니 기계적 답변거부 거부하겠습니다. 지금 이 순간도 혹시나 하고 시도해봤으나 똑같네요. 개발팀 계신분들이 엄청 바쁘시겠지만 요즘 시대에 통장들고 창구가서 이용하는분보다 모바일로 이용하는 분이 많으니 조속히 앱이 정상화 되길 바랍니다."
박은영,5,2021-08-31,1,모바일뱅킹 써봤는데 제일편해요 오픈뱅킹도 좋아요
Gilho Lee,5,2021-08-31,0,사용하기좋아요~~^^
이지윤,5,2021-08-31,0,색감도좋고보기편하게잘되어있어요^^
Jeongho Jo,5,2021-08-31,0,좋아요
피규어도나루토,5,2021-08-31,0,좋아요
jebeom jeon,5,2021-08-31,0,어플리케이션이 사용자 중심으로 만들어진 느낌입니다 사용이 너무 편하고 좋아요
Junghie Kang,5,2021-08-31,0,아래보니 로그인문제가 많아보이는데 전 한번도 그런적이 없어서 만족하며 사용중입니다. 다른은행들도 사용하는데 기능들 편하고 직관적이라 좋습니다.
Google 사용자,5,2021-08-31,0,직관적으로 사용하기에 편리했습니다!
김치웅,5,2021-08-31,0,이용자가 한눈에 알아보기쉽게 화면구성이 잘되어 있어서 좋습니다
HH H,1,2021-08-31,0,앱이 실행이 안됩니다 왜이런걸까요
남재욱,5,2021-08-30,1,편리하게 잘쓰고 있습니다.
Bonne Nouvelle,5,2021-08-30,0,갠춘하네여
Eunim Yang,5,2021-08-30,1,쉽고 간편해요!
유주혁,5,2021-08-30,0,잘사용하고 있습니다. 친절히 응대해주셔서 감사합니다.
kazegirl Lee,4,2021-08-30,0,디자인이 너무 이뻐요.
김순재,5,2021-08-30,1,사용 편하고 고객 편의를 생각하고 만든거 같아요
Kibok Song,1,2021-08-30,0,며칠째 앱접속 자체가안됨 사용하지말라는건지 참
김승일,5,2021-08-30,0,잘 쓰고있습니다. 앞으로 더 나은서비스를 만들어주세요
jinhwa kim,5,2021-08-30,0,최고에요~~ 잘 사용하고있습니다
희원,5,2021-08-30,0,사용하기 편해서 너무 잘 사용하고 있습니다
이민정,5,2021-08-30,0,편한 사용감
Google 사용자,5,2021-08-30,0,이용하기조아욯ㅎ
김보순,1,2021-08-28,0,주거래은행인데 어플때문에 옮기고싶은건 처음이네요 로그인이 넘어가질않네요 쓰다 홧병날듯
지윤,1,2021-08-27,0,은행앱 3군데 사용중인데 제일 불편함. 거래은행 바꿔야해서 어쩔수 없이 사용중인데 기간 끝나면 안쓸듯. 타앱처럼 좀 쉽게 갑시다..
김민기,1,2021-08-27,2,어플실행자체가 안되는데 로딩하다가 계속 꺼지기만 하고 몇주째 은행업무도 못보고 내역 알림도 안뜨고 어플 점검좀 하세요 진짜 지웠다 다시깔아도 봤고 휴대폰 재부팅도 해봤고 v3까지 지웠다 깔아도 안됩니다 리뷰보니까 로그인 안된다는 사람이 상당히 많던데 왜 개선이 안되는거죠? 진짜 은행 갈아타고싶은 심정입니다 일좀하세요
나최고,5,2021-08-27,0,좋아요
김희현,1,2021-08-25,0,와이건해도 너무하네요 이틀째 별수를써도 안되네요 고객센터 에서 친절하게 알려주셨는데 그래도안되네요 당장 입금도 해야하는데 휴대폰 교체하고 인증서가 있어도 안되니 그전휴대폰 교체할때는 인증서로 했는데 이게뭔가요ㅠ
최윤창,1,2021-08-25,0,로고에서 안넘어가요
덕크리스틴,1,2021-08-25,2,진짜 인터넷뱅킹 가입부터 지옥의 앱인듯 아니 인뱅 신규가입 마지막 모바일 otp비밀번호 6자리 설정에서 자판은 숫자판만 나와서 숫자로 설정하면 왜 영문을 섞으라고 하나요? 진심 개발자가 저지능인가요? 사람 빡치게 만들려고 작정했나 영문자판이 안뜨는데 영문 섞어서 비번 설정을 어떻게 하냐구요 메일보내란 이딴소리말고 정확한 답변 바랍니다
김가람,5,2021-08-25,0,피드백이 빠릅니다 칼속도.. 감사합니다
송영희,4,2021-08-25,0,어제까지 잘 사용하고 있었는데 오늘 아침 부터 로딩중 상태만 계속 지속되고 안되네요 어플을 삭제했다 다시 설치해도 마찬가지네요 어떻게 해야하나요?
yoon shi,1,2021-08-25,0,로그인 안됩니다
Kiyoung Choi,1,2021-08-25,3,무슨 문제가 있는걸까요? 로그인이 엄청 오래걸리네요. 멈춘줄 알고 여러번 재접속 했습니다. 거짓말 안보태고 로그인 하는데 몇분 걸리는듯. 화면 넘어갈때도 뱅글이만 한참 보고 있어야 되네요. 헐
남기백,1,2021-08-25,1,로고만 뜨고 로그인 화면으로 넘어가지도 않네요.
hoses park,1,2021-08-25,0,"업데이트후에 초기로딩, 로그인 지금도 몇분 이나 소요됩니다. 알고계신가요 개발팀?"
ᄋᄒ,5,2021-08-25,2,잘이용중
박지은,2,2021-08-25,0,로그인이 안되요. 빨리 고쳐주세욤.
불로초TV,1,2021-08-24,0,제발 좀 로그인좀 되게 해줘요~ 프로그램 업데이트 좀 합시다 다른 은행기관들은 잘만 들어가지는데 왜 요기만 로그인이 안됩니까? 어쩌다 들어가져도 시간도 오래걸리고 답답해서 못쓰겠네 이런걸 프로그램이라고 만들었어요?
권빠기,1,2021-08-24,0,로그인하기진짜힘들게만들어놓음이런은행어플처음봄
Seo주수수,1,2021-08-23,0,최악의 은행앱임.
이희창,1,2021-08-23,0,그냥 쓰레기입니다. 뭐 하나 잘 되는게 없음
이주성,1,2021-08-23,0,앱이 안열립니다 검정색 화면에 로고가뜨고 조금있다가 앱중단뜨네요..
김기진,1,2021-08-23,0,로그인안됨
SOOKJA OH,1,2021-08-22,0,제일은행 다른은행에비해 이유없이 까다롭네요. 이상해요.
경식신,3,2021-08-20,0,로그인이 안됩니다.
나저씨83,3,2021-08-20,2,"편하긴 한데, 이자 및 원금원리금을 선납 할때, 고객이 일일히 회차를 기억해서 회차입력을 해얌하는거 진짜 불편해죽겠음. 콜센터 이용하면 된다고 하는데. 콜센터가 뭐 바로 받긴 하나요?그리고 콜센터 이용 하라고 할거면 뭐하러 앱을 만들어 놨어요? 대답좀해봐요(흔들흔들)"
김동석,1,2021-08-19,0,불안정
손님손님아니,1,2021-08-19,0,휴면계좌 부활시키려고하는데 회원가입도 안되구요 로그인도 안되요
장승우,1,2021-08-18,15,"1. 안녕하세요. 어제 휴대폰 기기를 변경한 후부터 로그인이 안됩니다. 아이디번호도, 카카오페이 인증서로도 계속 로딩 중인 상태만 지속되고 있어요. 왜그러는건지... 로그인이 안되어 오늘 이체해야할게 있는데 로딩만 하루 종일 하고 있어요~~~~~ 2. 아... 정말 짜증나네요.. 고객센타로 연락했더니 어플 재설치하고 v3도 재설치한 후 데이터를 사용할 시엔 휴대폰 껏다 다시 재부팅 후 작동해보라해서 그렇게 했는데도 안됩니다... 다른 은행은 문제없이 기기변경 후 원활히 사용하고 있는데 왜 이 어플만 이 모양인지 거래 끊고 싶네요... 조속히 문제 해결 좀 해주세요~~~~~~~~~~~~~~~~~~~~~"
김소영,1,2021-08-17,0,앱이 열리지 않아요 아무것도 할 수가 없네요
씨티캣조아,1,2021-08-17,0,로그인 왜 안되노?
Insic Hong,1,2021-08-17,0,오픈뱅킹 하려면 인증서등록 하라고 뜨고 등록 한 후에 오픈뱅킹 하려고 누르면 또 인증서등록 하라고 뜨네요. 등록하면 이미 등록되있다고 뜨고 계속 무한반복 되네요
Um M,3,2021-08-17,0,공동인증서 모바일에서는 폐기 불가능 합니다
장은영,1,2021-08-15,0,먹통이라구요!!!먹통!!! 모든분들이 앱에 불만을 가지고 계시는데 오랫동안 실행이안되면 해결하셔야지!!
GB J,1,2021-08-14,0,대단합니다 그려 대이타 잡아먹으려고 통신사와 계약한듯 스텐다드 차타드글씨 오른쪽 꽈베기에서 넘어가기 힘듬. 그리고 웬만한 와이파이 세기로는 절대 안넘어감
Joker,1,2021-08-13,0,로그인이 안됩니다 지문인식으로 등록해놓고 잘썼는데 오늘 로그인이 안되고 지문인식후 화면이 멈춥니다 은행서비스가 이런장애가 있으면 너무 문제가 큰거아닌가요? 빨리조치해주세요
손동준,3,2021-08-12,0,로그인이 안되요 확인좀해주세요
jelly말랑말랑,2,2021-08-12,0,로그인이 안되네요 화면이 멈춰있어요 왜그러죠?
최명희,4,2021-08-11,0,좋아요^^
우주성,1,2021-08-11,0,아니 핀테크 인증서를 몇번을 등록했는데 로그인할라면 계속 등록하라고하네 로그인도 안될걸 뭐하러 쳐만든건지
Hye Ji,1,2021-08-10,0,앱이 안열려요.. 업데이트를 해도 로그인 화면으로 넘어가지도 않고요!!
전민제,1,2021-08-10,0,켜지질 않음. 켜서 로고뜨는 화면 이후로 진행이 안됨. 중고거래할 때마다 이체할일 있을 때마다 카카오페이로 해드리겠다고 죄송하다고 양해구하는게 일상임. 어플의 존재이유를 모르겠음
lee eun,1,2021-08-10,0,로그인이 안되요....
언제나화이팅,1,2021-08-09,0,로그인 영문 안써짐 ㅡㅡ
김예리,1,2021-08-07,1,로그인화면이 안떠요... 혹시나해서 어플 삭제하고 다시 깔았는데도 안되네요~ 다른 리뷰보니 다른분들도 꾸준히 잘 안되고 있는것 같은데 ㅠㅠ 언제 조치 되나요!
고태호,1,2021-08-07,0,로그인안됨..뭐임?
꿀꿀이,1,2021-08-07,0,진짜 1점도 주기도 아깝네요; 업데이트 전에도 앱이 안들어가져서 업데이트를 안해서 안들어가지는 줄 알았는데 업데이트 후에도 앱이 안들어가지네요????;;뭐 앞으로 앱으로 쓰지 말고 직접 은행가서 쓰라는 건가요?
장선생,1,2021-08-06,0,이정도면 앱 새로 만드시는게?
hoon easy,5,2021-08-06,0,잘쓰고 있습니다만 자주쓰는계좌 등록 개수를 더 늘려주셨으면 감사하겠습니다.
안기인,2,2021-08-05,0,회원아이디로 로그인시 로그인이 되지 않습니다 확인부탁드립니다
브로준준,1,2021-08-05,0,몇일째 어플이 안들어 가지는데 어떻게 해야되는건가요?????? 불편하네요...
DoKyung YUN,1,2021-08-04,4,다른 은행은 푸쉬 알림은 한번도 불편함없이 사용하는데요 SC제일은행만 푸쉬가 왔다 안왔다 지멋데로 입니다. 이번에도 알림 안와서 들어가서 확인하니 기기정보변경 업데이트 하라고 나오는데?? 이기기 계속 사용중인데 무슨 기기변경인가요?? 확인 누르고 나니 다시 알림이 와요?? 수시로 왜 이러는거에요??? 너무 불편해요. 일일이 앱에 접속해서 입금 확인해야되구요. 진짜 SC제일은행만 이래요. 다른 은행은 한번도 이런적없어요.
와코와코,1,2021-08-04,9,"로그인이 안됩니다. 개발자님께 메일을 2번이나 드렸는데 며칠째 답이 없으시네요.. 로그인 안되는 문제도 지금 두번째 발생하는데, 최신폰에서도 이렇게 호환충돌문제 생기는거면 어플자체에 문제가 있는거 아닌가요..? 지금 접속도 못해서, 입출금도 못하고 있어요. 메일 보내드린 이력이 있으니, 빠른 연락 부탁드립니다."
임미영,1,2021-08-04,0,하루종일 서버접속이 계속 실패입니다. 잘 사용중이던 모바일앱이 오늘은 무슨일이 있는건가요? 빠른 조치바랍니다.
July Choi,3,2021-08-02,0,오류가 자주나는 단점
31 as113,1,2021-07-31,0,쓰레기
햄찌,3,2021-07-31,0,로그인이 안됩니다
ByoungTae Kim,1,2021-07-31,0,로그인이 안됩니다. 어플이 동그라미가 돌다가 멈춰요 ㅠ.ㅠ 램 정리와 휴대폰 전원을 꺼도 증상이 동일합니다.
똥이,1,2021-07-31,0,이거 로그인이 왜 계속 안돼요? 새로 다시 깔아도 안되고ㅡㅡ
이상준,1,2021-07-31,0,로그인이 안됩니다. 로그인 한 열번하면한번 겨우되고 이게 은행수준인지 정말.
황정아,1,2021-07-31,0,로그인이 안됩니다. 서버접속도 안되구요. 빙빙돌다가 응답없음으로 계속나옵니다
박경호,1,2021-07-31,0,지금 계속 모바일 뱅킹접속 화면에서 아애 실행이 안되고 멈춰요 어떻게 된건가요?
이슬기,1,2021-07-31,0,어플 업데이트 후 들어가지질 않네요 폰을 껐다키고 램정리해도 안되고 걀국 지웠다 다시 설치중... 이래도 안되면 그냥 은행을 옮겨야겠네요
허기혁,3,2021-07-31,0,로그인 가끔 안 되는데 이거 무슨 문제일까요?
김동명,1,2021-07-31,0,로그인이 안되네요
윤은서,1,2021-07-31,0,아니 왜 계속 로그인이 안 되는 거에요. 멈춰버리고 급한데!! 좀!!
나무의시선,5,2021-07-31,2,로그인이 안됩니다. 어플 다시 깔고 혹시몰라 v3도 다시 깔았지만 로그인 자체가 안됩니다... 화면이 멈춰버려요ㅠㅠ 다른 은행 뱅킹 어플은 잘 되는데 왜 sc만 갑자기 안될까요? 제 통장의 작고 소중한 돈은 어떻게 되는걸까요...모바일 통장이라 실물 통장인데....평생 찾아볼수나 있을지ㅜ......
ᄒᄋᄒᄋ,1,2021-07-31,0,로그인이 안들어가져요 다시 제거했다가 설치해도그렇습니다
da j,1,2021-07-31,0,오늘 앱 정지되어 사용못하고 있어요
위명훈,1,2021-07-31,0,로그인이안되고멈춰버려요 갑자기오늘안되내요!다시깔아도안되고..조치해주세요
문경환,1,2021-07-31,1,로그인 왜이리 안됩니까? 재설치해도안되고. 재부팅해도안되고. 디바이스-램정리해도 안되고. 문제있져?
이쁜아뽀뽀야,1,2021-07-31,1,공인인증서 로그인 하면 멈춰요 어디다가 물어봐야되나요
kang bryan,1,2021-07-31,1,오전부터 로그인 화면에서 먹통인 상태로 앱이 작동하지 않습니다. 다른 은행에 비해서 앱 안전성이나 편리함이 너무 떨어지네요. 거래은행 바꿔야겠다고 생각이 들 정도입니다.
정재덕,1,2021-07-31,0,로그인안돼요......아진짜 이체해야되는데 앱이따구로 만드니까 고객이탈하지
송병호,1,2021-07-31,0,현재 로그인이 안되고 있습니다 돈 이체를 해야 되는데 미치겠네요 개짜증
최성진,1,2021-07-31,4,계속 로그인이 않되네요. 폰도 신형이고 집에서 와이파이로 연결해서 사옹하는데 유난히 이 앱만 자주 이런 현상이 발생합니다. 패치 프로그랭을보완해주든지 다른 앱을 개발해서 배포하든지 좀 해주세요. 너무 불편합니다
정중섭,1,2021-07-31,0,로그인 멈추는것좀 제발 개선하세요 요즘 어느시댄데 처리가 이따군지 1점도 아깝다
SuperDuper,1,2021-07-31,0,로그인이 깁자기 안되네요. 폰을 껐다가 켜도 안되구요. 문제좀 해결해주세요
Jaeho Hong,1,2021-07-31,0,로그인이 안됩니다. 램정리하고 리부팅해도 동일하구요 언제 고칠껍니까? 피해는 어떻게 보상해주실껍니까?
권종욱,5,2021-07-31,0,Good~~~0
느와르,1,2021-07-29,0,"지금 장난하나? 붙여넣기 답변만 계속 하는데... 조회하기 해서 ""사용중인 주민번호입니다. "" 이렇게 뜨는 거를 어떻게 사용하라고~~~ 완전 쓰레기앱임... 이정도 문제면 파일럿 테스트 하고 디버깅해서 문제가 그냥 보일텐데 일일이 화면 캡쳐 해서 보내라고? ------------------------------------------------------------------ 비대면 계좌 개설 하는데 인터넷 뱅킹 신규 개설에서 이용자 번호ID가 조회가 되지 않습니다. 이렇게 허술하게 관리 할거면 계좌 개설시간을 왜 제한을 두고 계좌 개설도 어렵게 하는지 모르겠네요. 저축은행보다 더 못합니다."
이상수,2,2021-07-28,1,업데이트이후 앱접속자체가 안되네요. 빨리확인하여 수정해주세요.
sz h,1,2021-07-27,0,비대면 계좌까지 만들었는데 인증서로 타행 등록 하려니 번호가 없는 고객 ㅋㅋㅋ 머여이거
신명숙,5,2021-07-27,0,좋음
부천예민보스,1,2021-07-26,1,이거 왜 로그인이 안되는거죠? 놀라서 왔더니 다른사용자들도 동일한오류나는것같네요. 해결방법좀알려주세요
날강두의 민낯,1,2021-07-26,0,이것들은 메일로 불편함을 알려줘도 똑같은 매크로 답변밖에 안줌. 니들이 직접로그인을 해봐 되나안되나. 사용자한테원인이 뭐냐고 물어보면 어떡하냐 어휴 띨빡이들 제일은행계약해지하러 간다 서비스개엉망이네진짜
김희정,1,2021-07-22,0,아니 이거 들어가서 sns인증하기했더니 16669483 이걸로 문자그대로 누르기하기나왔는데 전화목록엔 폰 판매업체라고 이름떠있고 ᆢ 아 불안해서 미치겠네요 해킹당하고그런걸까요???
유제택,1,2021-07-21,0,부팅이 계속 안되내요..답답해서 열 좀 받고 있네요..언제 가능한가요? 재설치 중인데..정말 이렇게 밖에 못하나요..전직 직원이라 어쩔수없이 이용하는데..전산에 투자는 하고 있나요?
kyoungman kim,1,2021-07-20,9,"로그인이 왜 계속 안되나요... 하... 서버접속 실패했다고 하는데, 제 폰 문제는 아닌거같네요. 네트워크 잘 되고 폰도 지난주에 바꾼거구요. 어떤문제인지 모르겠네요. 확인 좀 부탁드립니다."
냥펀치,4,2021-07-20,0,타 은행사 보다는 편리함
류현준,2,2021-07-17,0,입출금 알림을 설정했는데 푸시알림이 안오네요..
jo L,1,2021-07-15,1,인터넷뱅킹 개설하다가 화나네요. 모바일 OTP 인증번호는 숫자만 입력인데 영문/숫자 입력해달라고 오류가 뜨고;; 참내
김태호,1,2021-07-14,1,로그인하기 되게 힘들게 만들어 놓았네요 짜증납니다 아이디 비번만 넣으면 당연히 로그인 되는게 맞는데 모바일 뱅킹 인증 뭐 할게 이리많은지 귀찮게도 많네요
김정훈,1,2021-07-14,1,왠만하면 쓸려고 했는데ㅋㅋ제일은행 무슨 대부업체에서 만든 은행임?ㅋ인터넷뱅킹?조잡하네ㅋㅋ급여통장 만들려다 암보험 하나 더들뻔 했네
이한,1,2021-07-14,0,로그인안됨 계속 안들어가짐
회색,5,2021-07-13,0,정확한 공지없이 옴겨 중요할때 못썻지만 나머지는 다좋은듯
김지영,1,2021-07-12,0,업데이트안됨
코기,1,2021-07-12,12,진짜 최악의 앱이네요. 로그인도 계속 안되고 플레이스토어가서 보니까 언제했는지도 모르게 업데이트 돼있고 업데이트 해도 로그인 안되고 지웠다가 다시 까니까 이번엔 모바일OTP인증에서 막히고 상담사 연결해도 해결되는건 없고 타행계좌 인증하고 문자는 오지도 않고 웬만하면 리뷰 안쓸려고 했는데 정말 최악이네요
김도길,1,2021-07-12,0,무한루프네요 타기관 인증서 등록창 로그인할려면 기기등록으로가라고가야하고 기기등록갈려면 타기관 인증서 등록으로가라하고 한 50번은 시도했는데 포기합니다
민석TV,2,2021-07-11,0,아이디로 로그인 할려고 할때 비밀번호 입력시 대문자 영문을 입력하는 동시에 자동으로 로그인 처리가 되어 버리던데 버그인가요?
까미,1,2021-07-10,0,갑자기 앱실행하면 앞에 마크만뜨고 넘어가지질않네요 업데이트를 했음에도..앱사용 불가.
백딱복,1,2021-07-09,0,5~6페이지에 걸쳐 내 개인정보 다 입력했다가 인증을 해야한다며 상담원이랑 영상통화로 넘어가는데 연결이 고르지 못하다며 처음으로 다시 돌아가네... 다 다시 해야하네... 그냥 여기 안 쓸래요
Name Google,5,2021-07-09,2,얼마전까지 오류가 발생하더니 이번 달에는 잘 되는 군요. 문제없이 사용할 수 있게 부탁 드립니다
