userName,score,date,thumbsUpCount,comment
손형,1,2021-09-24,3,알람뜰때 M보고 메세지 온줄알고 놀란다 항상
zicel RP,1,2021-09-24,8,몇년동안 잘 사용중이엇던 한사람으로써 요즘 브랜드마크 변경이나 앱편의성.. 디자인 별루긴 한듯.. 거기다 요즘 입출금 알림이나 이런것들이 오류 및 표시가 안됨.. 젤 기본적인 건데..
김은미,1,2021-09-24,1,앱이 안깔리네요
김보성,4,2021-09-24,1,갑자기 입금알람이 안와요 갤s10
유선일,1,2021-09-24,0,설치가안되요
kukulaku bs,3,2021-09-24,22,"그동안 잘 이용해오다가 갑자기 오늘 오전 접속하려니 ""v3 모듈 초기화에 실패하였습니다"" 라는 에러 메시지가 뜨면서 접속 불가. 고객센터 전화했더니 V3 모바일 플러스 앱 삭제후 재설치하래서 했는데 역시 안됨. 그러자 안내하시는 분 왈 ""우린 전산팀이 없어서 더이상 어렵고 v3 만든 안랩에 직접 전화해서 해결하셔야겠어요"" 그래서 제가 ""제가요? 🤐"" 했더니,그분 왈 ""예 고객님이 하셔야합니다""... ""예... 😱"" 전화 끊고 K뱅크 앱 지우고 v3 플러스앱도 지우고 휴대폰 껐다켜서 k뱅크 앱 재설치하니까...다시 접속되네요. ""음... 이거 믿을수 있는 은행인가"" 하는 의구심이....😮‍💨 그동안 가지고 있던 신뢰가 한순간에 .. 고객불편에 좀더 적극적으로 대응해주면 좋겠어요."
혼란속의형제들,1,2021-09-24,1,v3 모듈 초기화 실패 뭔가요?
구운계란,1,2021-09-24,3,오랫만에 업데이트하고 잠깐 써보니 왜 욕을 먹고 있는지 알거 같네요..접속부터 오류가 너무 많아서 짜증이 밀려옵니다..카땡땡뱅크와 비교됩니다
박광혜,1,2021-09-23,1,개 ㅅㄹㄱ같은어플 진짜 업비트아니었으면 바로 삭제때려밖았다 아오
정성민,3,2021-09-22,10,온라인 복권을 이용하려고 다시 케이뱅크를 설치하였는데 로고가 바뀌어서 조선족사기앱인줄 알았네요. 많은 분들이 이용하긴하는데 오랜만에 써보는 사람은 헷갈릴듯
블리허니,4,2021-09-22,2,"케이뱅크가 주거래입니다 ""케이"" 자체가 ""K"" 인데 왜 M 을 박았지요? 그리고 금융사 대부분 파란색 어플쓸 때 케이뱅크만 핑크라서 독특하고 예쁘고 찾기 쉬웠는데ㅎㅎㅎㅎ M마크도, 네이비도 너무 별로에요"
채병도,5,2021-09-21,0,좋아요.
Jinuk,1,2021-09-21,15,mk뱅크로 업뎃하고부터 너무 느려졌다... 입금 출금 알람이 한참 있다오네... 그리고 뭔 k뱅크의 핵심인 k를 버리고 m을 넣어놨냐 진짜 디자이너들 제정신인가 붉은색 k 얼마나 멋진데 m이뭐냐 m이? 나무랑 콜라보하는데 기존 사용자는 안준다? 이건 뭐다? 별점 내린다~
나님,1,2021-09-19,4,앱 찾가다가 시간 다쓰네요. 도대체 케이뱅크 글자 어디에서도 찾을수 없는 M자가 왜 떡하니 박혀있는지 이해불가입니다.
이현옥,5,2021-09-18,0,아주좋아요
Kris Lee,1,2021-09-18,10,이체 누르고 비밀번호 입력하려고 하면 갑자기 비번 재등록 화면뜨고 재등록 누르면 신분증 사진 찍어 인증부터 하랜다. 일단 급하게 이체부터 하려고 뒤로가면 금액부터 계좌까지 다시 입력해야하고 이짓을 몇 번 반복해야 겨우 이체가능. 예전엔 케뱅이 이체 편해서 썼는데 이젠 일반은행보다 더 불편하고 화가나.
한국,5,2021-09-18,2,삶의질을 바꿔준 최고의 은행입니다! (ㅇㅂㅌ 연계 👍) 카카오뱅크를 꼭 넘어섰으면 좋겠습니다. 글고 댓글들 개한심하네ㅋㅋ 카뱅 로고는 B인데 이건 안까노?
김건국,1,2021-09-17,3,별로
SY,2,2021-09-17,3,K뱅크 직원들은 좀... 멍청?한건가요 K뱅크면 K박아 놔야 찾기 편한데 뭔 M이 튀어나와요 ㅋㅋㅋ 다시 바꾸셈 초딩들 한테 색연필 주고 디자인 시켜도 이것보단 잘만들듯 비트코인빨로 몸집키우더니 정신은 아직 못차렸나봐요 ㅎㅎ
Max Eric,1,2021-09-17,3,사장은 여기 리뷰 안보나요? 이게 M뱅크야 K뱅크야. 여기 리뷰들 출력해서 면전에 보여주고 싶네여
정현왕,1,2021-09-17,0,새롭게 바뀐 다음부터 접속하는데 어어어엄청 느려 터졌음!
김영도,1,2021-09-17,0,아니 홍콩에서 지내는중인데 다른 은행들은 다 되는데 얘만 안되나요 어플 월급 3달치가 여기잇는데
채정혁,1,2021-09-16,0,회원가입이 안되는데 어떻게 계좌를 만들려는건지 모르겠네여
김상휘,5,2021-09-16,0,최고예요
박진철,1,2021-09-16,0,접속이 안됨
KH,1,2021-09-16,74,케이뱅크인데 왜 로고에 m만 디립다 크게 적혀있는지 아무도 이해하지 못한다. 분명 높은 분 생각이겠지. 직관성과 시인성은 개나 줘버린 결정이다. 일류가 못되는 데는 다 이유가 있는 법이다. 그리고 뭘 애정과 관심으로 지켜봐주라는 건지.. 기업이 아이인가? 기업은 기업일 뿐. 애정과 관심은 직접 찾아야 하는 거고. 다른 대체제가 없는 것도 아니니. 다들 떠날 날이 멀지 않았다
장귀훈,1,2021-09-15,3,진짜 최악의 어플로 살면서 리뷰첨쓴다 ㄷ 메크로 답변부터 사용자들의 사용감이 매우 불편해서 다들 켜지도 않은 어플이 될거같내요
김남중,4,2021-09-15,0,아주 좋아요 😀👍
DB,1,2021-09-15,0,기존 로고에서 알아볼 수 없는 아이콘으로 바꿔놓은걸 이해할 수가 없네요
Al Pacino,1,2021-09-14,1,아 진짜 귀찮아서 어플 평가 한적 없는데 이건 써야겠다. 케이뱅크인데 왜 아이콘을 M을 써놨어요? 진짜 어플 쓸 때마다 못찾겠음 ㅋㅋㅋ K어디갔냐구요.
엄로,1,2021-09-14,0,업비트 아니였으면 쳐다도 안봤다 이기야 ㅋㅋ
SJ KIM,2,2021-09-14,0,M으로 오길래 메일 왔는줄 알았네 갑자기 왜 바꾼겨..
호머심슨,1,2021-09-13,6,안녕하세요 케이뱅크 어쩌고 씨부리는거좀 그만달고 많은 사용자들이 문제점제기하면 수용하고 고쳐보도록 노력이라도 해야하는거 아닌가? 매크로답변만 달지말고? 로그인좀 어케좀해봐라 왜 그전에 잘되던거 바꿔서 이고생이냐들 ㅉㅉ 마지막에 로그인 한거로 계속되야하는데 지문해놔도 비번만나오고 콜센타 전화해보니 마지막 로그인정보로 된다고 말로는 그러는데 안된다고 젠장!!!! 니들은 앱 만들고 사용들은 해보냐?
최지혜,1,2021-09-13,0,3시간째 설치중으로 나옴ㅜ.ㅜ
Jungeun Lim,1,2021-09-13,0,계좌개설시 휴대폰 본인인증 후 다음 버튼이 눌리지 않습니다 왜죠?
왠만하면조용히먹는다,1,2021-09-13,0,설치 안됩니다..
남유미,1,2021-09-13,1,느리고 버벅거리는건 해결을 못하시나 봐요. 카뱅 개발자랑 케뱅 개발자랑 수준 차이가 많이 나요? 개선 한다더니 개선이 되는지도 모르겠네요 업빗만 아니믄. . .
J Kim,1,2021-09-12,0,외국인은 가입도 안됨. 다른 국내은행 다 쓰고 아파트도 자가인데도. 차별회사.
정상열,1,2021-09-12,1,회원가입도 안되는 3류 어플 버튼이나 누르게해라
남이정범,5,2021-09-12,0,좋아요
박가람,2,2021-09-12,0,회원 가입할때 다음 버튼 안됨
이강언,1,2021-09-12,1,리프레시 관리나 좀 똑바로 하세요 인증이 안되서 쓰질 못하고 있는데 한 시간 전에 재부팅하고도 이정도입니다. 서버관리팀 뭐해요? 개발팀 뭐해요?
신미,1,2021-09-11,0,넘어가지도 않아요
드림캐쳐처돌이,3,2021-09-11,1,도대체 누가 아이디어 냈나요? 이름을 그냥 바꾸세요 m뱅크로... 이번 적금 끝나면 걍 옮길게요 그동안은 괜찮았어서 3점드려요
이명선,5,2021-09-10,0,좋음
후부키,1,2021-09-10,0,앱 실행이 안됩니다
yunjin choi,1,2021-09-10,0,앱 먹통에 급한데 켜지지도않는앱
한국스러움의멋,1,2021-09-10,0,어플 렉이 너무심함. 업비트 때문에 쓰고있는데 역대 은행 어플중 최악인듯싶네요. 어플 개선좀하세요.
D.Y. K.,1,2021-09-10,4,"로고는 신뢰에도 많은 영향을 줍니다. 갑작스런 M로고로 바뀜에, 혹시 헤지펀드에 인수되었나 검색해보게됩니다..."
황성하,1,2021-09-10,0,진짜 dog같아짐
bono,3,2021-09-10,21,일단 앱 업데이트 이후 선택한 로그인 인증 방식이 유지가 안됩니다는 리뷰/피드백 등록된지가 한달인데 아직도 안 고친다는 게 믿기질 않네요. 은행 쓸때 매일 진입 때마다 쓰는 인증쪽 오류를 긴급히 고치긴 커녕 한달을 놔두다니 인터넷뱅킹으로 뭘 할 의욕이 있긴 한 건가요? 상품이나 기본기는 경쟁사보다 낫다고 생각해서 계속 쓰고는 있는데 로그인할 때마다 이걸 아직도 안고쳤다고? 놀라면서 화가 나네요.
김용연,1,2021-09-10,1,아니 케이뱅크면 k로 해야지 무슨 생각으로 M으로 바꾸냐고 헤깔리게. 요새 오픈뱅킹하면 다 엠블럼보고 찾는데 이용자수 떨어져나가는 소리가 들린다. 엠뱅크로 사명 바꾸면 인정
박석만,1,2021-09-09,0,바탕화면에 앱이 안 깔리는 이유는 뭔가요?
소비유파파,5,2021-09-09,0,😊
김승현,1,2021-09-09,0,촬영불가
최권,5,2021-09-09,0,입 출금이 자유롭고 편리해서 좋음.
Nayoung Kim,1,2021-09-09,0,업데이트하더니 앱이 이상해짐. 계좌이체하려니 수신계좌 받을 분 입력칸이 없다. 최악...
연성호,5,2021-09-09,0,좋아요
김정수,1,2021-09-08,0,아니 왜재난금 안들어오냐 신청한지2틅됫는데ㅡㅡ장난하나 제일느리네
HW Kim,2,2021-09-08,0,샤오미폰쓰는데 며칠전부터 샤오미 시스템 날씨앱을 트로이목마로 인식해서 작동할수가없네요.신한은행앱도 그랫었는데..이젠 잘작동합니다.케이뱅크앱도 개선해주시기바랍니다..
단비,1,2021-09-08,1,리뷰가 사라졌었네요? ㅎㅎ 다시 그대로 작성합니다. 네페 혜택이 끝나니 쓸 이유가 없고요 설상가상 어플 개편 때문에 불편해져서 더더욱 이점을 모르겠다고 여겼어요~
ᄋᄋᄋ,1,2021-09-08,0,계좌개설을 하라는건지 말라는건지.. 인증번호 6자리 입력하고 다음으로 넘어가는게 죽었다 깨나도 안되는데 대체 계좌를 어떻게 개설하라는건질 몰겠네 +계속 껐다 켰다 반복하니까 이제야 되네 참..
노가리털다,1,2021-09-08,0,로고 구관이 명관.
진도끼,1,2021-09-08,0,최악중 최악 알림디자인 M뭐지 도저히 적응이안된다 카뱅으로 다시돌아간다 ㅅㄱ
NEWQUE MI,1,2021-09-08,0,인증번호입력 후 다음이 안눌림
Jay KIM,1,2021-09-07,51,"그동안 잘썼기에 감히 한마디 드리자면, 지금 이렇게 고객들 불만이 쏟아져나오는데도 똑같은 매크로답변으로 양해만 구하고있을뿐, 이미 개선한 것을 못받아들이는 고객탓이라는 모습은 인터넷'전문'은행은 커녕 일반 사기업에서도 찾아보기 힘든 관료제의 모습이네요. 치킨맛이 바뀌어서 별로라고 말해주는데, 바뀐맛에 적응못하는 손님이 문제라는 건 참 ㅋㅋㅋ 10/5 토스뱅크 출범하게되면 저뿐만 아니라 대거 이탈할텐데.. 2개중 2위였던자리.. 그 2위자리마저 내주려는 관용의 큰그림인가요. 사실 이미 카뱅의 서브 개념으로 쓰는 분들이 많을텐데.. 수많은 투자금이 허공으로 사라지는 모습은 언제나 안타깝네요. 가까운 미래에 MBA 케이스 스터디에서 활용될 자료로도 좋겠네요. IPO하시려면 토스뱅크 나오기전에 하시던가.. 이래저래 안타깝네요.."
지옥은확실히있다,1,2021-09-07,0,외국인도 사용할수잇도록해주세요
가못베르,1,2021-09-07,10,하...왜 점점 퇴보하는지... 촌스럽고 메일앱이랑 혼동되면서도. 회사 슬로건을 로고로 만들어버린 기행도 그냥 그러려니 하고 넘어갈려해도 정말... 보통은 회사로고인 k를 강조하고 슬로건을 kbank자리에 넣죠;;; m만보고 누가 회사 슬로건을 알아요... 슬로건을 강조하고 싶은건 알겠는데1도 강조 안되여!고객들 반응을 보세여 귀닫고 문닫고 매크로성 답만 남기지말고 임원들이나 개발자 마케팅 담당자들은 좀 반성들즘 하세여 그리고 예전엔 로그인화면에서 바로 지문인식창 바로 떠서 편했는데 이제는 지문인식 하려면 버튼 한번 더 눌러야 하게 번거롭게 만들었네여...다시 원래대로 될돌려주세요. 비밀번호 로그인으로 할지 지문으로 바로 로그인할지는 고객이 선택할수 있게 해주시구요 가뜩이나 웹기반이라 카뱅보다 느려터젔는데 이런거라도 편하게 해줘야죠... 이럴때마다 몇년을 썼지만 진짜 이제라도 카뱅으로 갈아탈까 현타옵니다ㅠㅠ 앱이라도 좀 세련되고 편의성있게라도 해주시면 안되는건가여?
UngYeol Yu,1,2021-09-07,0,계좌개설위해 주소입력하고 골라서 눌럿는데 없는주소라면서 안됩니다. 조치하세요 차암동 효성 검색시 차암동 효성해링턴 550 주소나오는데 위와같이 안됩니다
kwangsu lim,1,2021-09-07,0,케이뱅크인데 왠 m이냐 한참 찾았네....
똥깡아지큐큐,3,2021-09-07,5,m이 뭡니까; 헷깔리게... 참 퇴보하는 방법도 가지가지네요... 색상도 최악에 가깝고 요즘 아이콘 느낌이 절대 아닙니다. 복구시켜 주시길 간곡히 부탁드립니다
taegyu kim,4,2021-09-07,0,한두명만 지메일이랑 헷갈리는게 아닌데 변경을 고려해봐야하지 않나요?? 구글에 지메일 아이콘을 바꿔달라고 할까요?
모뜨모뜨,1,2021-09-06,0,디자인 너무 메일앱같아요
지영,3,2021-09-06,6,로고 디자인이 트렌드에 역행하네 전 것이 훨씬 시인성 좋은데요 흰배경에 빨간k 만큼 시인성 좋은게없었는데 브랜드 아이덴티티가 다 무너진거 같아요 앞으로 어떻게 할지 기대되는군요 핸드폰으로 이용할 때의 전 로고는 확 눈에 띄고 좋았는데 지금은 어두운 배경이라 뭍혀요 본인들 어플 서랍 모아 둔 곳에서 얼마나 빨리 찾을 수 있을까요
범호,2,2021-09-06,0,이번에 가입하려는데요.. 인증번호가 오는데 10분이 넘게 걸리네요..
vav x qada,3,2021-09-06,0,ㅋㅋㅋㅋ 자꾸 메일온줄 알아요 ㅋㅋㅋㅋ
오상훈,1,2021-09-06,4,아니 어플이 왜 계속 재설치를 해도 인증번호 입력 후 다음으로 클릭이 안되는겁니까 ㅡㅡ
Seung-Yeon Yoo,1,2021-09-06,0,잘쓰고있었는데 왠 M.. 지메일이랑 헷갈려요 돌려놔주세요;;
노대표,5,2021-09-06,0,굿
윤상훈,3,2021-09-06,2,좋다 그러나 느리다. 카뱅보다 느리다. 로고는 바뀐게 불만 있으신분들 있는거 같은데 욕 먹을 수준은 아닌데;; 안타깝네요.
윤용호,3,2021-09-05,0,ㄱ셔ㅑ
신토까이,5,2021-09-04,0,굿
김상호,4,2021-09-04,0,좋았네
Geonwoo Lee,1,2021-09-04,1,회원가입조차안되네요.....
한시권,1,2021-09-04,0,로고 좋다잖아요 읍읍~::::
길재훈,1,2021-09-04,0,누가 로고를 만들고 그걸 승인한.. 머리는 장식으로 있나봄
김병호,1,2021-09-04,2,신분증 인식을 왜 저렇게 안대는지 개선좀하세요 불편합니다 30분째인식안대서 있는데 제가잘못된건지 어플이잘못인지는 모르겠으나 이건 너무하네요
gwongi min,1,2021-09-04,0,왜 바탕화면에서 로딩이 안되나요? 빠른복구좀요
youseung zo,1,2021-09-04,1,업비트때문에 쓰는데 인터넷속도 느리면 아예 접속안되고 부실한 어플입니다
Make it,3,2021-09-04,0,스팸인줄 착각해서 지우고 다시 다운받는 번거로움...ㅜㅜ
Johney Rex,1,2021-09-04,0,CI 아이콘 바뀐거 너무 별로고불편.. 구글GMAIL온줄알았네요. 갑자기바껴서 앱찾느라 애먹었습니다 감사합니다
sh jung,1,2021-09-03,0,앱 로그인창에 아이디 입략란 에 특수 기호 입력이 안됨 그리고 가입시 사업자번호 없이 만들었었는데 찾을라니까 사업자 비번 필수 인거 같은데 없으면 영영 못찾는 건가요?
개미부자,1,2021-09-03,0,아니 잘쓰던 앱이 너무 느려요 이거 개선안하나요?? 접속할때마다 몇분째 기다리는거같은데
장유진,1,2021-09-03,0,고객확인제도 확인하람서 인증계속요구..지문인증해도 계속 같은 문구에 인증하라고;;; 다음으로 안넘어감
김지민,1,2021-09-03,0,회원가입을 하려고해도 인증번호를 입력하고 확인버튼을 누르면 멈추네요
문용만,5,2021-09-03,0,Good 너무 편리하고 유용합니다
김혜명화,1,2021-09-02,0,어렵다...뭔말인지.. 열리지도 않네
김상래,1,2021-09-02,0,케이뱅크설치중 바이오정보가 휴대폰에등록돼지않았다는데 어떻게해결하나요 Be901 더진행할수없어요
이주호,1,2021-09-02,1,군대갔다오고 공동인증서좀 발급하려했더니 처음 신분증찍고 영상통화다 끝나고나서 다음단계 넘어가지지도않고 이후에는 아예 영상통화 연결되도 핀번호 입력창마자 꺼지고 케이뱅크자체가 꺼져버리네요 이러면 발급을 어떻게하나요... 상담원 안내받고 어플 캐시삭제하고 폰까지 껏다켯는데 이건 제 폰문제인가요 어플문제인가요... 그냥 공동인증서발급만 5번째시도하다가 지쳤습니다.
박현수,3,2021-09-02,0,이 어플 홈 화면이나 메뉴 목록에 바로가기 추가는 안되는건가요?
뿌뿌,1,2021-09-02,1,회원가입하는데 인증번호받고 다음버튼이 안눌려서 인증번호만 열일곱번받았는데 개빡치네진짜
SungMin Park,3,2021-09-02,0,해외에서 구매한 폰에서는 계좌 개설이 되지 않아 문제가 있습니다. 개선 부탁드립니다.
김잉야,1,2021-09-02,1,K뱅크인데 뭔 m이냐 아이디어 낸 사람 누구임?
익명입니다,1,2021-09-01,0,K뱅크인데 왜 로고는 M? M뱅크세요? make money가 은행이름이세요..? 슬로건을 로고로박는 회사는 첨보네요ㄷㄷ 아니 G메일하고 다르게 만들던가 똑같아서 헷갈리잖아요
SeungHyun David Back,1,2021-09-01,0,역대 최악의 로고
팍팍,3,2021-09-01,0,아주민등록증 찍는데 왜자꾸실패뜸 개화딱지나네
오관수,5,2021-09-01,2,케이뱅크(Kbank)는 금리는 낮게 대출을 아주 많이 대출할수 있어서 자주 이용하고 있습니다.
김보경,1,2021-08-31,8,"로고 바뀐거 최악. 모로가도 중간만 가면 평타는 칠텐데 누가 밀어붙였는지 모르겠지만 리뷰를 써야겠다 싶을 정도로 안좋게 바꼈네요. 케이뱅크에 M은 어디에도 연관성이 없고, 사용자들이 케이뱅크하면 K를 우선적으로 떠올리지 누가 M을 떠올릴까요. 앱 삭제할 뻔 했다는걸 겨우 놔뒀으니...할 말 다했죠"
백두현,1,2021-08-31,1,급하게 돈보내야하는데 어플이 열리질않네
joshua K,1,2021-08-31,1,무엇을 위한 앱인지 알 수없습니다. 앱에 철학이 없네요. 매번 리뉴얼만 하고.
포테이토,1,2021-08-31,0,계좌계설이 안되요 ;;;;;
M.K KIM,1,2021-08-31,0,케이뱅크가 메이크머니 추구로 엠뱅크로 어플 디자인 변경되어 알림도 엠으로떠서 엠뱅크같아요
JungWon Lee,1,2021-08-31,0,지들맘대로네 현대카드 뱅크냐
Mangm Park,2,2021-08-30,0,대포방지 룰에 걸려서 30일간 계좌개설못하게됐네요 매우불편
Eunchong Shin,1,2021-08-30,0,아니업뎃하고나서 왤케 잘안켜져요 진짜승질나죽겟네 예전에는 안그랬는데 업뎃이후로맨말이래요 급해죽겟눈데 짜증날정도네
CYS빠빠,5,2021-08-30,10,잘사용하고있습니다. 근데 요번 업데이트로인해 안좋은점 1. M이라는로고가 지메일과 겹치네요. 알림이 오면 지메일과 헷갈려요. 2. 바이오인증으로 설정해도 접속시 매번 지문버튼을 눌러줘야한다는점 이전버전은 한번설정하면 접속시 지문인증이 떳는데..... 3. 앱디자인 촌스러워짐.
Foxs Red,1,2021-08-29,0,고지서 청구서를 다 전자로 받는데 종이 서류 찍어서 본인 인증하라구요? ㅋㅋ 일본그룹인가? 팩수 고집하는 애덜하고 똑같아보임...
Joseph Song,1,2021-08-29,0,꼰대 노인이 이렇게 만들라고 했다면서요... 아네... 수고하세요
이지헌,1,2021-08-29,0,케이뱅크 체크카드 못생김 ㅡㅡ
매다몽,2,2021-08-29,77,본인들의 새로운 도약을 위해서 새 정체성을 나타내는 새로운 로고를 만드는 것은 좋습니다. 하지만 어플을 사용하는 실제 이용자들의 편의성을 제일 먼저 고려를 해야하는 것은 아닌지 의문이 듭니다. 많은 사용자들이 불편을 나타내며 어플을 찾지 못하겠다는 피드백이 많은 상황 속에서 계속 똑같은 답변만을 주시는게 조금 안타까워 보이네요! 케이뱅크를 잘 사용하고 있던 한 사용자의 의견이었습니다..
diinii,3,2021-08-29,6,캐이뱅크 어플 삭제한 줄 알았네요. 어플 이미지로 보통 기억을 할텐데 엠케이뱅크로 이름을 변경하실 계획인지.. 이미지 변경을 기획하신 분은 다시 한번 생각해보시는게 어떠신가요?
