userName,score,date,thumbsUpCount,comment
어썸,1,2021-09-08,2,왜 계좌이체할때 지문인식으로 이체시스템이 없나요.. 카카오뱅크나 토스같이 다른 은행업체는 지문인식으로 바로 이체가능한데 하나은행은 계좌비밀번호 따로 누르라고 꼭 뜨네요..
Moonsikll여민 Kim,1,2021-09-07,0,앱실행하면 팅겨요 실행 안됨 ㅠ
이성주,5,2021-09-07,0,굿
Kim Changheon,3,2021-09-07,0,결제하려고하니 자꾸 멈춥니다.
Jun An,5,2021-09-06,0,좋음
소울메이트,3,2021-09-06,0,잘되다가 어느날부터 또 안되요ㅠ입출금 푸쉬알림이 계좌등록을 다시하고 지웠다깔아도 안오는데 방법이 있을까요
나짱,5,2021-09-06,0,간편해서 사용하기 좋아요
궁금이,5,2021-09-06,0,좋아요
SUN MI KWON,1,2021-09-06,0,"공동인증서 재발급해도 보유중인 인중서 없다고 나오고 ,pc에서 내보내기 해도 안되고 짜증나요 pc 폰 재발급 무한 반복해야해요 별 한개도 아까워요"
책을 많이 읽자,5,2021-09-04,0,잘쓰는중
공군,1,2021-09-04,9,아니 처음 번호하고 쓰고있는번호가 동일한건데 모바일otp에서는 동일하지않습니다. 이러면 어떡합니까? 고객들 놀립니까?
박장원,1,2021-09-03,0,접속이 너무느림~!!!성질납니다.
우유1리터,5,2021-09-03,0,굿
JiHye Lee,5,2021-09-03,0,굿
mcbanjang 멕반장 Coreano Fiesta,5,2021-09-02,1,답변 주신 내용으로 수정했구요 지금은 아주 잘 사용하고 있습니다 빠른 답변 감사드립니다
성이름,4,2021-09-02,0,하나원큐로 국민지원금 신청할수있나요?
윤석,5,2021-09-02,12,평소에도 잘 쓰고 있어요. 근데 이용 도중에 글자 크기가 커졌는데 어떻게 다시 되돌릴지 모르겠네요..기본 ui들은 그대로인데 이체 기능에서 계좌번호 목록이나 계좌번호 입력란 등이 커졌어요.
Mw Kim,5,2021-09-01,0,좋아요
192 STUDIO,5,2021-09-01,0,아주 잘돼요
김종대,3,2021-09-01,0,약간 좋아지나?
김옥화,5,2021-09-01,0,간편하고 빠르고 좋지만 요즘 사기문자가 많이오기때문에 약간의 두려움 잇음
김상수,5,2021-09-01,0,사용하기 편리해 좋습니다
김관식,1,2021-09-01,1,"업데이트도 제대로 안되고 타임아웃걸리고, 쓰레기 같음"
박정훈,5,2021-09-01,0,사용시 편리합니다...
백정인,1,2021-08-31,1,최악의 모바일 은행앱.. 다른은행거 보고 연구 좀...
김창원,4,2021-08-31,0,편해요
빠따가약이다,1,2021-08-31,0,아오 뭔 업무 하나처리하면 렉걸려서 멈추고 하나하면 멈추고 이래서 하나원큐인가???
마인,1,2021-08-31,0,앱이 자주 열리지 않음..팅김 재설치만 여러번임!
moon feeel Kim,5,2021-08-31,0,좋아요
남구자갑,5,2021-08-30,0,사용하기 편해서 좋긴 한데 너무 느려서 기다리기 많이 힘들어요 ㅠ
joonsup lee,4,2021-08-30,0,항목 찾기가 쉽지는 안쿤요
이탁희,5,2021-08-30,0,굿..좋아요 간편하고요
이성욱,5,2021-08-30,5,안녕하세요. 앱 잘 사용하고 있습니다. 하이로보 화면에 접속하면 자산차트가 나오는데 얼마전부터 오류가 발생합니다. Your browser does not support charts. 라는 오류 문구만 뜨네요. 해결 방법이 있는지요?
WooYeon park,4,2021-08-30,0,앱 30일 업데이트이후 이체금액입력할때 입력숫자가 안보입니다 창이바뀌고 보여서 사용하기불편합니다
정명애,1,2021-08-30,0,이상하네
윤승환,5,2021-08-30,0,빠르고 간편해서 좋아요
장꽁비,4,2021-08-30,1,휴대폰을 바꾼 뒤 내 자산 연구소가 나오질 않습니다. 방법이 없을까요..?
박석준,5,2021-08-30,0,간편하네요
Neverquit,5,2021-08-30,0,편해요 ㅎㅎ
한성욱,5,2021-08-30,0,간편하고 쉽습니다
간다삐융온다삐융,1,2021-08-29,5,진짜 못 만들었다;; 무슨 메뉴를 들어가면 앱이 멈춰요. 수시로 지웠다가 다시 들어가야 하는 점이 너무 불편하네요
금선동,4,2021-08-29,0,좋아요
아재부산,1,2021-08-29,1,카드때문에 소득증빙 인증서 하라고해서 다운받았는데... 바로 연동이 안되네... 쫌... 할려면 재대로 만들어주세요... 어플삭제한다.
woo young cha,5,2021-08-29,0,편리하고 좋아요
재한이,1,2021-08-29,0,계좌이체가 왜 안 되나요? 신한쏠은 되는데 삭제 완료. 조회만 하네
김영택,5,2021-08-28,0,서민들을 위한 금융.대출받아서 사업자금으로 사용 하였어나.코로나로 인해 망해 먹었습니다.죽기전에 대출받은돈과 이자하고 다갚아 드리도록 약속 드립니다.심혀를 끼쳐 죄송합니다
WJ J,2,2021-08-27,1,업뎃되고 사용이 불편해졌어요
chu- su,5,2021-08-27,0,좋아요
Boram Seo,5,2021-08-27,0,Good
Gaia,2,2021-08-27,2,빨리 이체해야할 상황에 앱이 멈추거나 로딩이 너무 느려요. 개선 시급합니다.
반정원,4,2021-08-27,0,아직 구체적으로 사용해보지는 않았지만 대체적으로 쉬워요
Wooin Jun,4,2021-08-27,0,괜찮네요
PJIMAN TV,5,2021-08-27,0,좋아요
철,1,2021-08-27,0,"말씀대로 했는데도 안되서 다시 올립니다.(구글 플레이 캐시 삭제, 크롬 업데이트, 하나은행 앱 삭제 등) 하루 아니면 이틀 간격으로 로그인 화면으로 바꿔서 로그인을 간편비밀번호로 할려 하는데, 간편비밀번호를 1번+5번 하고 이제 마지막을 하면 로그인이 되잖아요. 근데 마지막에서 간편비밀번호를 눌러도 다음 단계로 안 넘어가요. 이러면 두가지 방법 밖에 안 남는데, 아이디로 로그인을 하거나 다시 새롭게 설정해서 하는 방법입니다. 그러나 새롭게 설정해봤자 위에 같은 상황이 반복되기 때문에 의미가 없습니다. 하나은행 삭제 후 다시 인증절차와 설정을 해놨습니다. 그리고 오늘 로그인 화면으로 또 바꿔서 간편비밀번호로 인증 후 마지막을 눌렀습니다. 다른 점은 멈추지 않고 계속 진행되는 것을 확인했습니다. 그래서 기다렸는 데 인증은 안되고, 고객센터에 문의해보라는 메시지 뿐이었습니다. 다시 인증을 해보니 예전과 같이 진행되지 않고 그냥 멈추는 과정으로 바꿨습니다. 이 앱 왜 이러는 건가요?"
byungju shim,4,2021-08-27,0,굿
이한희,5,2021-08-27,0,너무좋아요
Kyeong Rim YOON,1,2021-08-26,2,인증서 복사... 안댐... 사용자 입장은 전혀 고려치 않음 너무 불편함 인증서 pc로 복사하기 실패
TJ Park,5,2021-08-26,0,굿!
박충일,5,2021-08-26,0,굿
이정태,5,2021-08-26,0,빨라서 좋네요
sundori barambaram,1,2021-08-26,1,하나저축은행은 무슨 문제인가요 2일째인데
현성훈,1,2021-08-26,23,"기존 아이디 로그인을 통한 이용자가 지문등록이나 간편비밀번호를 이용한 로그인을 사용하려고 했는데, 그 절차에서 렉이 너무 심합니다. 재로그인을 요구해서 로그인했는데 그 과정에서 화면이 멈춰요."
김난희,5,2021-08-26,8,"적금 가입할때는 편한데, 적금 여기저기 확인할때 뒤로 나가면 로딩이 새로 되어서 느리네요! 개선되면 좋을듯 합니다."
권후아,5,2021-08-26,0,따봉
최낙준,5,2021-08-26,0,좋아요
뚜벅이,4,2021-08-26,0,편리해요.
김대원,5,2021-08-26,0,간편하고 빨라서 좋아요
이동주,5,2021-08-26,0,컴맹도 할수있는 쉬운앱
이용,5,2021-08-26,0,굿
성장하는난파선장,5,2021-08-26,0,좋아요
양정원,5,2021-08-26,0,좋아요 편하고요
YoonJun Jang,4,2021-08-26,0,편의성 사용성 좋습니다
I Han,3,2021-08-26,30,앱 사용하기 좋아요. 그런데 같은 계열사인 하나저축은행은 이틀째 시스템 문제로 로그인이 안 되어서 은행거래를 못합니다. 그래서 하나원큐에서 하나저축은행 조회도 안 됩니다. 불편하네요
정은경,3,2021-08-26,0,업데이트 로딩속도가 느립니다
최백균,5,2021-08-26,0,굿
유지현,5,2021-08-26,0,편해요
이진희,5,2021-08-26,0,사용성좋아요
서성훈,5,2021-08-26,0,굿
신형철,1,2021-08-26,0,느리기가 한이없고 이렇게느려터진걸 왜 만들어서 사용하라는건지
apollon0366,5,2021-08-26,0,편리해요
정현기,5,2021-08-26,0,편리해요
Sang Min Bak,5,2021-08-26,0,알아보기 싶고 간편한 진행 좋아요
캠린이'횽',5,2021-08-25,0,편하네요.
ᄒ히힣,3,2021-08-25,0,갑자기 입금이나 출금 알람이 안울려요 ㅠㅜ 어찌해야하나요 앱설정가서 알림허용꺼져있나 확인했는데 허용되있는데 ㅠ
James Kim,5,2021-08-25,0,사용하기 편해요!
송유경,5,2021-08-25,0,좋아요
김민철,5,2021-08-25,0,사용하기 간편하고 좋아요
MJ Jeon,5,2021-08-25,1,메뉴가 한눈에 보기좋구 이용이 편리하고 간단해요
이경우,5,2021-08-25,0,만족합니다
씅씅,2,2021-08-25,0,알림설정해도 돈들어올때 문자알림이 안오네요? 일일이 앱들어가서 확인하는게 은근 노동입니다
Google 사용자,2,2021-08-25,0,로딩속도가 길고 오늘은 아예 접속이안되네요..
kipo sim,4,2021-08-25,0,잘쓰고있어요
격일백수,4,2021-08-25,0,좇~네
장지연,1,2021-08-25,0,아니뭔넘에 설치도안되는게있어요?느려터져서 일이리전화해서 잔액하기싫어서 까라놓고빨리알아볼려구했는데ㅠㅠ
SC K,1,2021-08-25,0,"별 한개도 아깝다. 회원가입할려고 하니까 뭔 진행조차 가지도 않은 사진촬영시간초과 문구 나오고, xx로 시간초과, 이딴 이짓거리 4번 당하니까 더이상 가입할 마음도 없다. 살다살다 고객 입구컷 시키는 어플은 처음본다. 약올리는거냐? 내참 더러워서ㅡㅡ걍 평일중에 고객상담으로 해결할게. 고맙다 앱 추가설치 안하게 해줘서"
현은하,1,2021-08-24,1,제가계속하나원큐지문인증으로하고싶은데안된다고지문인증등록하려해도안된다고문의드렸는데못알아듣겠다고하셔서전화로도문의해도원인들을파악못하시더라구요입출금알림도설정되있는데오지도않고..결국엔제가고민하다알아냈습니다저는거래내역조회만되게되있었고폰뱅킹신청안해놓은상태였거든요이걸안했었기때문에지문인증기능을사용못했던겁니다제가굳이여기쓰는이유는앞으로저같은비슷한문의들어올시폰뱅킹가입해야사용할수있다라고안내해주세요!
Jong Soon Bae,1,2021-08-24,7,지금 계속 접속 에러가 뜨는데 이런 에러가 자주 떠서 급하게 인터넷뱅킹해야될때 짜증나 미치겠어요~도대체 왜 자꾸 뜨는거죠??
Peter Lee,5,2021-08-24,0,매우 편리합니다.
장승필,5,2021-08-24,0,굿
김미선,5,2021-08-24,0,좋아요
이우주,3,2021-08-24,4,하나은행 친절지점과 직원은 표창을 불친절지점과 직원은 시정을..서청주지점 불친절 / 청주지점 지웰시티점 율량동지점 친절
거북이라,5,2021-08-23,0,좋아요 굿
박영준,1,2021-08-23,0,개명한 사람은 사용이 안 되나요. 주민번호는 같은데..
rucian oh,1,2021-08-23,0,"진짜 쓰레기네, 공동인증서 등록도 안되고 지문인식 등록도 안되고 비즈니스프로세스도 개판"
이성배,5,2021-08-23,0,good
Three J,5,2021-08-23,0,좋아요
이종헌,5,2021-08-23,0,굿
김건호,5,2021-08-22,0,ㅇㅇ좋아
원보석,1,2021-08-22,0,어플 실행이 안됌.
지우현,5,2021-08-22,0,굿
브이솔라이팅바리솔,5,2021-08-21,0,나이스 ~~~^~^
yu jin lee,5,2021-08-21,0,Leeyujin
현진이,5,2021-08-21,0,🤦‍♂️
김동현,3,2021-08-21,1,코로나 시국에 얼굴인식이 작동이 되는점 해당 인식을 해재 및 변경을 어떻게 해야하는지 바로바로 인식이 어려운점 이용하는 유저는 바로바로 송금하고싶지만 이러한 점들을 확인하고 조작하기에는 시간이 꽤나 소요된다는점
이소연,5,2021-08-21,0,좋아요
조도상,5,2021-08-21,0,좋습니다
허남일,1,2021-08-20,1,자꾸충돌나고실행이안돼요
sihyun park,5,2021-08-20,0,굿
최혜경,5,2021-08-20,0,한눈에 잘보이게 메인창을 만들어서 좋아요
임철웅,5,2021-08-20,0,좋아요
나이,5,2021-08-20,0,굿
김대환,4,2021-08-20,0,좋아요
woong c,3,2021-08-20,18,"앱 깔끔하고 좋은데, 오픈뱅킹 로딩속도 개선좀 어떻게 안되나요? 다른 앱에 비해서 너무 늦어서 속터지네요 아 제발 속도 개선좀 해주세요"
그린캣수지냥냥낭독,5,2021-08-20,0,간편
채민안,1,2021-08-20,0,업데이트 됐는데 왜 계속하래 ㅡㅡ
김창선,5,2021-08-20,0,좋아요
Sang Eun Lee,5,2021-08-19,0,좋아요.
Heang Mi Lee,1,2021-08-19,0,앱종료 앱닫기 메세지 출력됨
권준서ty,5,2021-08-19,0,좋아요
이강진,5,2021-08-19,0,최고예요
윤YTG-G6,5,2021-08-19,0,좋아요~
성이름,1,2021-08-18,1,들어올땐 마음대로지만 나갈땐 아닌가요 돈 넣기는 쉬운데 출금하기가 어렵네요 악의적인게 느껴져서 다시는 하나은행 안 쓸겁니다. 결국 토스로 돈 뺐습니다
알럽포드,5,2021-08-18,0,좋아요
CALEB [YONGHOON] HWANG,5,2021-08-18,0,사용하기 편해요
후조,5,2021-08-18,0,좋아요
Jinbong Kim,5,2021-08-17,3,공인인증서 키패드가 화면 좌우끝까지 안가서 엣지있는 폰에서 쓰기 편리해요 다른데서도 이렇게 바꿔줬으면 좋겠습니다
김동우,1,2021-08-17,0,별 하나도 아깝네요. 접속만 몇번째인지
Planner K,1,2021-08-17,0,1점고 아까움...공인인증서 옮길려는데 왜 계속 회원가입 시키는지
외유내강,5,2021-08-17,0,"완전 짱이예요, 짜릿해요!"
아르시마,5,2021-08-17,1,대출하는데 kb국민은행 어플보다 훨씬 디지털화가 잘되있음 카뱅급은 아니지만 카뱅보다 신뢰도는높아서 아주좋음
김태환,5,2021-08-17,0,굿
chang lee,5,2021-08-17,0,편리합니다
CY J,5,2021-08-17,0,편리합니다
김동준,5,2021-08-16,0,다소 어렵지만 은행지점에서 잘알려준덕에 처리했습니다
SangWha Chung,1,2021-08-16,1,왜 입출금알람이 안오나요? 설정에서 입출금알람을 설정했는데도 결제시 뜨지를않습니다.
Art한나,3,2021-08-16,0,기업정보 내용이 차이가 있던데 정보 업데이트를 안해서 그런가요?
난리남,5,2021-08-15,0,은행갈일이 없네요.
오경희,4,2021-08-14,1,갑자기 앱이중지가 되었는데 이유를 모르겠어요 다시 사용을 하려면 어떻게해야 하나요
박종보,1,2021-08-14,1,다른 로그인이 왜 안되었다. 나는 매우 화가 났어요 간편로그인이 되었어요. 저는 참을수 없다.
수수,4,2021-08-14,0,조아요
Hyunho Lee,1,2021-08-14,2,"휴대폰 바뀌어 새로 어플 받아설치하고 로그인하다가새로 산 휴대폰 집어던질 뻔함. 지문등록해서 로그인시 잘 사용했었는데 바뀐 휴대폰에서 기존 아이디로는 로그인 성공했지만 지문 등록할려니 몇시간 째 헤매고만 있음. 이거 개발자들은 집에서 식구들에게 꼭 해보라고 해봐라.뭐라할려나... 화면캡쳐해서 내가 얼마나 헤매고 결국엔 지문등록 포기했는데, 리뷰하면서 설명 좀 할려니 사진 첨부가 안되네."
권재균,5,2021-08-14,0,다운로드가왜? 안돼요?
sunghyun jeong,5,2021-08-13,0,좋네
skywoner,1,2021-08-13,0,이정도면 원큐 가 아니라 다른큐같은데
김성민,5,2021-08-13,0,좋아요.
노우화,1,2021-08-13,0,불편합니다
멍냥,5,2021-08-13,0,인증이 편함
love chaumet,1,2021-08-13,1,어플이 너무느려요 무슨 메뉴하나들어가는데 5초걸리나요. 아래 5가지방법? 대로 해도 똑같아요. 메뉴도 눈에 안띄고 입출금알림은 올 때있고 안 올때도 있고..
그만하시죠,5,2021-08-13,2,역대급 은행어플들중에 단연 톱일것같다. 정말 편하게 잘 구성되어있음.
고석민,1,2021-08-12,1,로그인화면에서 잘 넘어가지않고 여튼 다른 은행보다 느려요 은행을 옮겨야 할듯 하네요
겸이어멈,5,2021-08-12,0,사용하기 편하고 좋아요
