userName,score,date,thumbsUpCount,comment
조용찬,1,2021-09-18,1,"칼삭당해서 다시올려요^^ 금융어플계의 양대 쓰레기 씨티,농협 그 아성에 걸맞게 사용자에게 쓰레기같은 시간낭비와 분노를 유발합니다. 어쩌면 이 농협과 앱개발자는 사용자의 편의가 아니라, 농협에 돈을 맡겼다는 이유 하나로 강제로 앱을 쓰며 고문을 당하는 불쌍한 피해자들을 구경하며 즐기고 싶었던게 아닐까요? 1. 아이디 로그인을 하고 타행공인인증서등록을 하면 고객님 아이디로는 진행이 불가합니다^^ 로그아웃하세요->로그아웃후 등록진행 -> 고객님은 아이디가없어서 진행이불가합니다^^ -> ??? 아이디등록이안됐나? 회원가입진행 -> 고객님은 이미 아이디가 있습니다^^ 2. Otp등록 -> 오류가떠서 불가합니다^^ 잠시후에 다시해주십쇼 (무한) 아마 농협의 잠시는 물질계의 시간과 다르기에 거진 7만년정도를 요구하는게 아닐까요? 크으 과연 킹협. 3. 웹고객센터 문의 - 글작성 남기기 -오류발생했습니다^^ 니가쓴글은 전부 날아가셨습니다 농협의 또다른 이름, 농협. 금융계의 오류,킹협"
주명관,1,2021-09-18,0,"농협계좌에 카드를 쓰는 사람인데 어떻게 국민지원금 조회하는걸 빙빙 돌아서 가야 합니까? 서로 연동도 안돼, 비밀번호 변경하는데 서로 호환도 안되는지 다시 변경하라고 하질 않나, 기껏 농협카드 앱 갔더니 BC카드라고 다른 걸로 조회하라고 하질 않나 더구나 대문자 유지를 눌렀는데 제 멋대로 풀리질 않나.어플을 와주맡기고 만들었으면 관리라도 제대로 하세요. 유효기간 지나면 바로 연 끊어버릴 겁니다."
이재기,1,2021-09-18,0,ㆍㆍㆍ 아
장준원,1,2021-09-17,1,왜케 오류가 심함
홍길동,3,2021-09-17,28,간편뱅킹 설정했는데 이체할때 왜 자꾸 보안카드 번호 입력하라고 뜨나요? 그런거 하기싫어서 간편뱅킹 설정하는거 아닙니까? 인증받고 간편뱅킹 설정해놓으면 6자리 비밀번호만 치면 되는거 아니던가요? 누가 요즘 모바일 스마트뱅킹에서 보안카드를 보며 입력하나요?
야식이,1,2021-09-17,3,와.. 이거 어느순간부터 로그인안되고 계속 로딩만하다가 업데이트하라고 하고 열기 누르면 또 로딩.. 미쳤네요. 일안합니까? 사람들 불만들 쌓이는데 추석이라고 신나서 먼저 집가셨나
뾱뾱,3,2021-09-17,17,"앱이 너무 많아요. NH뱅크, NH페이, 올원뱅크 다 깔았는데 최근에 콕인지 쿡인지 또 나왔더라구요. 사실 무료송금이 가능한 토스앱으로 은행업무를 다 처리해서 농협앱에 직접 들어가는 일은 적지만 통폐합해서 앱 정리가 필요할 것 같아요. 앱을 안써도 배터리를 소모시켜서요!"
신재기,3,2021-09-17,11,"아 유일하게 업데이트할때 버그 있는 어플은 역시 농협 !!단연 1등입니다!!! 고객센터에서 알려준데로 해도 안되네요,,, 빨리버그좀잡으세요 !! 몇번인지 지웠다 깔았다,,, 좀지나면 되겠지만 사용자이지만 조금 짜증나네요 NH Bank 요 어플만 자꾸팅기네요"
JUNG WOO LEE,1,2021-09-17,0,농축협에 낚였다
고동우,1,2021-09-17,12,예전에 가입한거 다시 이용좀 해보려왔더니 예전 전화번호라 바꿀려고 했더니 공인인증서 등록할때도 예전 전화번호로 ARS 승인요청 가고 간편비번 등록도 예전 전화번호로 승인요청가고... 이메일이나 다른 인증수단 하나없이 오로지 예전 전화번호 달랑하나... 무슨 전화번호 바꾸려 설정 들어가도 최종보스는 예정 전화번호 ARS...진짜 생각없는듯 ㅋㅋ
불타는다이아몬드,1,2021-09-17,1,이런 개떡 같은 어플이... 본인인증시 키패드판에 가려져서 다음으로 진행할 수가 없네... ㅠ
레이디,2,2021-09-17,0,간편뱅킹 이체시 오백만원 이하 몇만원 이체시 에도 보안카드 번호 등록 하라고 나오는건 뭔가요ㅡㅡ 몇번을 간편뱅킹 가입됐다고 확인을 했는데도..간편뱅킹 등록은 됐는데 그걸 매번 어디서 확인해야되는지 답답해죽겠음
이규승,1,2021-09-17,0,업데이트하고 실행이 안됨 아니 개발자들은 업그레이드하고 실행도 안해보나 이러고도 추석 보너스는 받아먹겠지
이천옥,5,2021-09-16,0,설정완료
김상휘,5,2021-09-16,0,최고예요
Seung Ho Choi,5,2021-09-16,0,편하게사용할수있어서좋아요.
최정화,1,2021-09-15,9,다른 농협어플은 실행하면 자동으로 v3 mobile plus 보안 프로그램이 자동으로 실행이 되는데 NH스마트뱅킹은 갑자기 실행이 안됩니다. 원래는 됬는데 이번주부터 안돼요 ㅠ정말 찝찝해서 글 남깁니다 .어찌하면 좋을까요? 스마트폰 종료후 어플삭제 후 다시 어플 새로 깔았는데도 똑같습니다 ㅠ
박준석,5,2021-09-15,0,편안하게 사용합니다
오상준,5,2021-09-15,0,신용카드 사용 후 push 알람 올 때 누적 사용량 얼마 인지도 표시해 주면 좋을거같아요
홍기선,5,2021-09-15,0,편해요
배현주,1,2021-09-15,0,어느날부터 갑자기 집에있는 와이파이환경에서는 로그인이 안되고 회사와이파이 환경에선 로그인이 되네요. 앱을 삭제했다가 다시 깔아도 똑같아요. 갑자기 왜 이러는거에요?
조시크릿,5,2021-09-15,0,잘사용하고 있어요..
김다솔,1,2021-09-14,1,"기능은 개선되지 않고 여전히 같은 증상이 발생한다. 스마트하지도, 뱅킹도 안 되는 이 앱의 이름을 그냥 NH빡통이라고 해야하지 않을까?"
전순복,5,2021-09-14,0,좋아요
d_y S,3,2021-09-14,0,원래는 잘 사용했습니다. 요새 어플 접속이 아예안되서 불편하네요 여러번 시도해도 어플이 켜지지않아요~ 너무 자주그래서 후기남겨요
이미자,4,2021-09-14,0,잘 되네요.
최진우,3,2021-09-14,0,어제부터 접속이 안되요 어플 지우고 다시 깔고 해도 로그인에서 계속 접속중이다 에러 이런식 반복 접속이 안되요
박기태,1,2021-09-13,28,리뷰같은거 어지간하면 안남기는데 열받아서 다른 사용자들도 좀 보라고 남깁니다.별점 한개도 아깝다. 통합관리가 안되는가 보다. 쓰기도 불편한데 농협앱을 세개나 깔아야되고 콕뱅크나 올원도 사용하기 불편했는데 이건 더함. 급여 아니었으면 사용할 이유가 단 하나도 찾을 수 없음. 앱 개발에 돈 좀 씁시다. 앵간한 중소기업 어플보다 후졌네 진짜..
정환,3,2021-09-13,0,앱에서 국민지원금 이용내역 등 관련 정보들은 못보나요?
이인성,4,2021-09-12,0,Questions 32
Dolmin Lee,1,2021-09-12,0,가입하기 개 어려워서 바로삭제
박경호,1,2021-09-12,12,정말 입출금 간단한것조차 알림을 안알려주니 이래도 되는겁니까? 꼭 유료 해야 해주는건가요?옛날엔 꼬박꼬박 천원을빼더라도알림이 왔었는데 이젠 올 생각도 안해요..하라는대로설정에수십번체크하고테스트삼아 몇번을반복해도복창터지게만드는앱야요..요즘젊은프로그래머들이신경전혀안쓴것같아괘씸하네...그대들은한번이라도테스트해보고이용자들에게권장하는건지묻고싶네요..
진민정,1,2021-09-11,0,아니설치자체가안되네요?안되는이유라도알고싶네진짜ㅡㅡ
박주완,1,2021-09-11,0,무한로딩후 재접을 유도하더니 진행중이니 이미 신청한걸로 다시 진행 하라면서 들어가지도 못하니 대면 하라는 헛소리를 듣네요?
현이,1,2021-09-11,0,이체 중 스스료 500원을 이체금액에 추가해서 처리하지 않고 이체할 금액에서 차감해서 처리하여 입금 금액이 500원 부족한 상황이 벌어져 울며 겨자먹기로 수수료 500원을 더 내고 입금했습니다. 이체내역에도 수수료 얼마 순입금금액 얼마 이렇게 보이게끔 해주세요
임은경,3,2021-09-11,2,"잘되다 한번 업뎃하고 나서 앱실행하고 비번누르면 안된다고, 접속못한다고 여러차례뜨다가 어쩌다 접속됩니다.. 삭제하고 깔면 인증서 다시 입력해야할까봐 귀찮아서 그냥 쓰긴하는데 불편합니다"
이미자,1,2021-09-10,0,계좌확인 눌러도 먹통이네요
이윤구,1,2021-09-10,0,아니 주민등록 인식이 안되요 몇일째 사진찍기 시도햇는데 안되네요 별하나도 아까워요 깔지마세요 ㅡㅡ
Ana,1,2021-09-10,0,카카오뱅크처럼 편하게 좀 바꿔보세요. 너무 불편합니다.
김tpw,5,2021-09-10,0,컴퓨터 안켜도되니 좋아요^^
한지훈,3,2021-09-10,44,"이전에 잘썻는데 어느순간부터 간편로그인이 바로 되질않습니다. 똑같은 번호로 4~5번은 시도해야 될까말까네요. 오류메시지로는 비밀번호가 틀렸다(맞게 입력해도 틀렸다함), 전산시스템이 어쩌고저쩌고, 아주 가끔 회원이아니다? 이런류의메시지도 뜨구요 뜨건말건 계속같은 번호로 시도하면 결국들어가지는데 이거 해결안되나요?"
고라니자라,1,2021-09-09,0,욕이 그냥 튀어나오네 아오
김사이다,1,2021-09-09,0,신분증 촬영이 너무 안되요. 농협 찾아가 직원분이 해보셔도 안되요 개선 좀 해주세요
미장,5,2021-09-08,0,전 잘쓰고 있습니다~ 개발자님 화이팅이요!
치유chiyu,1,2021-09-08,0,계좌 개설하는데 마지막에 ARS인증까지 하고 다음으로 넘어가기만 하면 되는데!!!! 에러 메시지 뜨면서 안넘어가네요. 신규 고객 안 받겠다는 뜻인지?..... ㅎㅎ 당황스럽네요
JungHoon Pyo,1,2021-09-08,0,재난 지원금때문인진 모르겠지만 로그인 계속 안되네요..
김현,1,2021-09-08,0,생활비대출시 휴대폰번호 입력이 안됩니다
양효숙,4,2021-09-08,5,앱을 깔고 간편비밀번호설정해두면 Otp없이 이체가능해서 너무너무 편리 합니다 보안이 어떤지는 신뢰성문제로 철벽방범해주시겠지요?
기류,1,2021-09-08,1,아니 가입하려고 개인정보 다 치고 아이디 기입했더니 자꾸 가입된 아이디라고 뜨는데 이게 대체뭔가요? 답답해서 미치겠네요 진짜 돌아버리기 일보직전입니다 처음에는 내가 옛날에 가입했었는데 착각했었나 싶어 비밀번호 찾기를 해봤지만 없는 아이디라고 뜨고. 새로운 아이디를 계속계속 기입하는데도 전부다 이미 가입된 아이디라고 뜨네요. 가입 안된 아이디가 있긴 합니까?ㅋㅋ 앱을 지웠다 다시 깔아서 해봤는데도 여전합니다. 민증 인증만 대여섯번은 한 것 같네요. 오류인거 같은데 좀 고쳐주세요 당장 회원가입도 못하면 어쩌자는건가요
홍성현,5,2021-09-08,0,매우 만족 하오
ys j,1,2021-09-08,1,"농협 은행, 카드 관련 어플만 합치니 6개네 ㅋㅋㅋㅋ 통합해서 관리 못하는거지 안하는게 아니고 그게 능력"
_ MORON,1,2021-09-08,1,"비슷한기능 쪼개서 어플 여러개 만들어 헷갈리고 비효율적, 어플 하나하나가 죄다 결점투성이고 시대에 뒤떨어짐 디자인, 기능, 편의성 등 모든것이 잘 쳐줘야 B급"
이닉,1,2021-09-08,1,지금까지 써본 뱅킹 앱중 압도적으로 제일 구림. 카뱅이나 써라.
오보람,1,2021-09-07,0,신분증 인식 시키다 집어던질뻔 했네
브러쉬업,1,2021-09-07,0,어플 언어 변경이 중국어로 바뀌어버렸네요. 상담사에 통화를 해보니 본사에는 책임이 없다는 회피성 발언만을 일삼네요. 농협 거르는 이유를 뼈 저리게 느끼고 갑니다!
박한수,1,2021-09-07,0,재난지원금 신청 인증번호가 안옵니다. 공기업이라서 일 대충하시나요?
Byeong Kyu Kim,1,2021-09-07,1,요새 가짜어플로 사기치고다니는 세상인데 어플사용하려면 계좌번호랑 계좌비밀번호를 달라니. 인증절차같은거 철저히하고 합시다.
존재인간세계로 온,1,2021-09-06,17,이거 모바일 otp로 하지 마세요. 시큐리티 카드로 노빠구 입니다. 물리 otp도 없어요. 그냥 시큐리티 카드 사용하시는게 속 편할거 같아요. 참고로 불만 시항도 적지 마세요. 몇천자 다 적고 등록하면 not found page 떨어집니다.불만 따위는 받지 않겠다는 거죠.(방금 경험) 그냥 이건 버리는 앱이다 생각하시고 맘에 안들면 타은행으로 가시고 여기는 버리고 가세요. 잘있어 농협은행.~!!
유튜v,5,2021-09-06,4,살짝 끊기는 정도인데 앱사용하는데는 문제없네요. 사용하지않는 계좌도 알수도있고 만족합니다.
CoLo Pi,1,2021-09-06,0,로그인하세요...로그인하세요..로그인하세요 무한반복
J,1,2021-09-06,0,오늘 계속 오류남 로그인 안됨
ᄒᄒᄒ,1,2021-09-06,0,통신사오류는 또뭐야 가지가지하네
김현진,3,2021-09-06,0,형편없네요
박한복,5,2021-09-06,0,처음이라서쉽지않네요
신만선,1,2021-09-05,1,앱개발자를 해고하면 좋을듯
강하,1,2021-09-04,0,아니 요즘 로그인이 왜이리 안되죠?
여아덴,2,2021-09-03,0,로그인이 잘 안되요. 급할때 몇번씩 다시 해야하니 불편하네요. 개선 바랍니다.
김성웅,1,2021-09-03,0,지금 앱 로그인 안되는거 같은데요.....몇시간째
tomyeon H,1,2021-09-03,1,갑자기 앱 켜니까 로딩만 주구장창하고 로그인도 안되네요 삭제했다 재설치해도 여전하고 아예 앱 사용 자체를 못하고 있네요 매우 불편합니다
한명심,1,2021-09-03,0,그냥
심은지,1,2021-09-03,0,다시 끄고 들어가도 계속 잔액 미조회로 뜨고 거래내역 들어가면 오류로 뭘 할 수 없네요
요를레히호이,3,2021-09-02,0,"직원 이어플 안 깔아줘서 한참을 헤맸네요 진짜 너무 궁금한데요 고객 의견 다 반영하세요? 어플 접근성 겁나 짜증나는거 아시나요? 빠릿빠릿에 적응 된 젊은 나도 짜증나는데 다른 연령대는 어떻게 쓸 수 있을까요? 이거 사내 어플인가요? 접근성 진짜 떨어져요 다른 ㄱㅁ, ㅅㅎ, ㅋㅋㅇ 젊은 사람들이 자주 쓰는 은행의 어플 한 번이라도 들어가보신적 있으신가요? 그런것들만 쓰다가 이거 쓰니까 속터져서 계속 욕했어요 진짜 월급만 아니면 이거 안 까는데 아오"
리치,5,2021-09-02,0,네 농협계좌는 편리해서 좋아요~^-^/
ᆞᆞ,5,2021-09-02,0,좋아요
연우랑 서우랑우자매,1,2021-09-02,49,아니 무슨 이런 어플이있나요?가입도 계좌없음 안되고 계좌조회도안되고 계좌발급도안되고 결국 전화로 문의했더니 상담원이하는말 올원뱅크로 가서 하라네요..계좌발급은 또 다른번호로 전화하라며 번호적으라네요...다른은행들은 안그런데 농협은 왜이렇게 복잡하게해놓는걸까요?농협거래하기싫어지네요..ㅜ
양성진,3,2021-09-02,2,올원뱅크나 콕뱅크에서처럼 스마트뱅킹에서도 바로 제로페이 사용할수 있게 할 수는 없나요.. 여러 앱을 설치할려니 번거롭고 불편합니다.
kai Wi,1,2021-09-02,0,아니 스마트알림도 무반응 스마트뱅킹에서 입출금 알림신청해도 무반응 내가만들어도이거보다 잘만들겠다 무슨은행이 이따위어플바께 못만듬 어디하청준거임?
김정관,1,2021-09-02,0,우수함
오관수,5,2021-09-02,5,NH스마트뱅킹을 자주이용 하면서 일상생활이 더욱더 많이 편리 해졌읍니다. 앞으로 끝까지 NH스마트뱅킹을 이용 하겠습니다. 고맙습니다.
Daeng Jar,1,2021-09-01,0,어플좀 하나로 통일하면 안되나요?
댜이아,1,2021-09-01,2,가입이 안되네요. 데이터 문제도 아닌데 가입하려고 하면 5분 정도 있다 로딩이 안된다고 뜨네요
정복재,5,2021-09-01,0,정복 쟤
손가락이나빨아하앙,5,2021-09-01,0,"아직 학생인데 중학교 올라와서 농협카드 만들었어요,근데 이앱깔고 사용해보니까 인터넷결제도 완전편리해서 엄청 좋아요ㅠ, 이용내역 완전 간편ㅠㅠ 근데 얼마남았는지도 확인가능했으면 좋겠어요! 그래도 얼마 썼는지 남아서 편하네요! 완전 잘이용합니당"
김김창현,1,2021-09-01,0,최악그자체 아니신분증인식도못하고 사진촬영자체가안됌 api멀쩡한거잘가지고와쓰던가 진짜개발자.. 후
지민희,1,2021-09-01,0,별 1개도 아까움. 비대면 통장 개설하려는데 신분증 인식을 못함. 어떤 방법을 써도 안됨. 보험 앱도 이따위더니 쓰라는건지말라는건지
최석진,1,2021-09-01,0,농협어플x같다
김선영,2,2021-08-31,0,오늘 오ㅐ 하루종일 어플이 사용이 안되죠 ㅠㅠ 들어가지기는 하는데 다른 탭 누르면 동그라미만 백시간 돌아가고있어요
리미,1,2021-08-31,21,스마트 알림에서 뱅킹어플안에 알림기능있어서 삭제하고 이걸로 쓰는데 어느순간 알림이 안오네요 일일히 어플들어가서 확인해야함. 혹시나 입출금 알림 해제했나싶어서 봐도 제대로 연결되있음. 내돈 보관하는곳인데 어플관리좀 하세요. 알림어플 안되서 넘어왔디만...ㅉ
공주님 팬,5,2021-08-31,0,좋아요
김승하,1,2021-08-31,0,농협앱은 도대체 뭘 어찌 써야할지몰라서 토스로 쓰는데 좀 개발좀 해줘요
firstname lastname,1,2021-08-31,2,이체완료 화면이 아니라 최초 앱 실행후 이체버튼을 누르는 타이밍에 배너가 올라와서 반강제적으로 누르게 된다구요.
이오재,5,2021-08-31,0,Good
한기문,1,2021-08-30,0,"거래내역 보려고 했더니 무한로딩, 열번은 더 해봣는데도 안돼서 빡쳐서 지우고 다시 깔음. 근데 이젠 로그인부터가 안됨 개빡침"
별난사탕,1,2021-08-30,0,제발...갑자기 왜 그러는데요...
윤정주,5,2021-08-30,0,몰라
설희원,1,2021-08-30,0,속도가 구려요
김준영,5,2021-08-29,0,좋아요
윤관영,1,2021-08-29,1,공동인증서나 아이핀으로 간단히 본인인증을 할수있는데 본인 명의 휴대폰이 없다고 서비스 가입 자체를 할수 없다니 참 기가 막힌다. 다른 은행들은 다 되는데 왜 농협만 안되는가?
강다나,1,2021-08-29,0,급하게 이체해야하는데 먹통 어쩌란건지
갈근혁 o o,1,2021-08-29,0,로딩 무제한 쳐돌았네 나만 그런게 아니구만 농협 쳐돌음? ?? 미쳤니?
조현태,5,2021-08-28,4,계좌이체나 이체내역 보는거는 당연히 편리하고 지금도 잘 쓰고 있습니다. 좋네요.
최다이,1,2021-08-28,0,은행앱이 로그인이 안되다니.. 한두번도 아니고..
푸른휘파람,1,2021-08-28,0,절라 불편해용~
닫힌변기,1,2021-08-28,0,신분증 30번 찍었는데 안됨. 개같아서 안쓴다
오성윤,1,2021-08-28,0,계좌 개설했는데 통장번호 안 알려주나요? 이메일에도 안적혀 있는데
황인철,5,2021-08-28,0,베리 베리굿
정석규,3,2021-08-28,0,큰글씨가조아요
윤재민,5,2021-08-28,0,안전하고 편리해요
B급구랭이,1,2021-08-27,0,잔액 확인 하려는데 2개월 전꺼만 표시돼는 이유는 뭘까요.현재 금액을 알 수 없네요ㅜㅜ앱 재정비가 필요해요!
김동우,5,2021-08-27,0,너무 편하고 간편해요
s,1,2021-08-27,0,적금 들으려 하면 이체한도가 초과 됬다나 뭐라나. 이럴거면 금융상품관 왜 만듬
황재홍,1,2021-08-27,0,아 로그인하면 버퍼 1분정도걸리고 오류뜨면서 나가지는데 스트레스받네요 인터넷연결 문제는 아닌거같고 딴거는 다 잘되는데 이어플만 자꾸 그러네요
긍정적인손님,3,2021-08-27,0,그럭저럭
jung jinwoo,1,2021-08-27,0,우대통장을 만들었는데 왜 계좌번호를 안주나요? 계좌번호를 줘야 회원가입을 하던말던 할텐데
여행가자,1,2021-08-26,3,간편뱅킹가입 너무 힘듭니다. 계좌 장기미사용해제와 간편뱅킹 가입 시도만 세번째.. 해결되지는 않고 뭐가 안된다..안된다.. 무한루프네요
백경근,1,2021-08-26,0,"개좌개설에서 안넘어가짐. 다른 은행은 계좌개설용 어플 따로 두는데 여기는 스마트뱅킹, 올원뱅킹, 콕 뱅크 이름만 다른 어플 여러개 만들어놓고 관리를 안하는듯? 전화로 문의해도 3곳째 다른 곳에 연락하라고 전화 돌림"
정주연,1,2021-08-26,0,다운로드가안되네요
대략난감넌귤,1,2021-08-25,26,뭘 하든 한번이라도 로딩이 멈추면 뒤로가기 닫기 전부 다 안되고 앱을 껐다가 켜서 처음부터 자시 진행해야되는 미애청년 앱이다. 심지어 발생한부분 지속해서 같은문제 발생함. 어차피 이섀끼들이 고치지도 않을거라 확신해서 같은문제를 다른고객이 더 겪어서 사용자 이탈하라고 어디부분 버그인지 말 안해줌. 니들도 당해라
한윤숙,5,2021-08-25,0,잘돼고있어요
메플장인,1,2021-08-25,0,주민등록증 사진인증이 너무안되서 콕뱅크로 깔아서 사용중이네요.. 안되시는분들 참고하시길
Z Won,1,2021-08-25,9,계좌 개설하려는데 휴대폰인증 마치면 자동으로 인증번호 재발송시킴 이후 이용약관동의 칸이 자동으로 해제되고 다시 체크가 안됨 그리고 휴대폰인증은 만료라 뜸 계속하다보면 약관체크 무시하고 넘어갈수있는 버그 있는데 이미 있는 계좌와 중복된다고 개설불가 뜨고 처음으로가짐 농협 처음쓰는데
이경우,5,2021-08-25,0,만족합니다
한선호,1,2021-08-25,0,민증촬형이 노답이고 어두운곳에서도 시도했는데도 안됨 수동 기능필요
이주향,5,2021-08-25,0,아주좋아요
김종분,5,2021-08-25,1,넘 편리하고 어렵지 않아서 좋아요 누구에게나 권하고 싶어요
CS Lim,1,2021-08-25,46,"원격 프로그램 실행중이라는 안내창 뜨면서 사용이 불가한데, 어플을 모두 강제 종료하여도 개선되지 않습니다. 하나은행,KB은행은 다 사용가능한데, 농협은 왜 사용이 안되나요? 또 NH카드는 실행이 되는데요. 이상하네요."
조3ᄒᄅᄒᄋ3ᄉᆞᄉᄂᄉᄂᄉᄂᄋᄅᄉᄂᄉᄋᄒᄅᄉᄋᄂᄉᄂ미경,3,2021-08-25,0,왜 1년 지난 거래 내역은 표시가 없나요ㅜㅜ
이헌,1,2021-08-24,0,"개발자 돌대가리야., 카뱅처럼 가볍게좀 만들어라..6자리 숫자치고 로그인할떼 왜이렇게 빙빙도는거여"
김동길,1,2021-08-24,0,로그인이 안되요
Tory J,1,2021-08-24,0,자꾸 로그인 오류라고 뜹니다
JY K,1,2021-08-23,28,현재도 QR촬영납부기능이 제대로 되지 않습니다. 납부번호 입력하는 게 번거롭네요 납부용 바코드 및 용지에 있는 모든 QR코드 다 찍어봤습니다.. 카카오페이 QR은 잘됩니다.... 기종 갤럭시S20+ 업데이트 버전 현시점 기준 최신
킹금님,1,2021-08-23,0,약정서신청 동의를 해도 다음단계로 넘어가지질않아요
유예지,1,2021-08-23,0,"대출 관련하여 얼른 처리해야하는데, 오류 나서 삭제했다 다시 깔려고 하니 깔리지가 않아요ㅜㅜ"
