userName,score,date,thumbsUpCount,comment
강현규,1,2021-09-25,0,안드로이드 12 베타 나온지가 언제인데 지원할 생각이 없는건지 인력이 딸리는건지 역량이 안되는건지 온갖 금융앱들중에 신한 관련앱들만 실행 안됨 베타는 미리 업뎃하라고 나오는거에요
암정,1,2021-09-25,0,인증이 매우까다로움 카뱅으로 옮길까 생각중
ᅳᅳ,5,2021-09-24,0,앱이문제 입니다
밀로,1,2021-09-24,0,제발 otp좀 필수항목에서 빼십쇼 미성년자라 민증도 없어서 매번 여권 가지고 인증할수도 없고 이게 뭡니까
Hyeon-sik Kim,5,2021-09-24,0,좋아요
#NAME?,1,2021-09-24,0,가입오류 진짜 많아요...
손옥진,5,2021-09-23,0,사용하기 편리해서 너무너무 좋아요.
Kt. J,1,2021-09-23,0,신한은행 어플만 사용하면 혈압오름 유독 이 어플만 그래
차용진,1,2021-09-23,0,느려요 많이느려요 뭘해도느려요 왜만든거지
김상일,1,2021-09-23,0,신한은행 업무보기 졸라 힘듬. 직원들이 고객시간을 지들맘대로 사용함. 부천원미구지점
EUNHEE LEE,4,2021-09-23,0,지금 서비스점검 중인가요? 종종 점검중이라면서 쏠퀴즈를 풀 수 없네요.
김민성,1,2021-09-23,0,인증 막바지에서 오류나서 처음부터 다시해야하고 연결도 잘 안됌.
Drawing,1,2021-09-22,0,느림 숨넘어감
jay l,2,2021-09-19,0,Isa계좌개설하려는데요. 약관동의나 신분증 촬영이후에 펜딩현상이 계속됩니다. 인증서버가 죽은건가요?
김영수,5,2021-09-19,0,너무 사용하기 편해요~! ^^*
정옥철,1,2021-09-19,0,기기변경후 업데이트 하라고해서 수십번을 해도 안되고 다시 엡을 깔으려고해도 뱅글뱅글 돌기만하고.. 20년을 넘게 신한만 거래했는데 너무 짜증나네요... 별 하나도 아깝네요...
이석우,4,2021-09-19,0,좋아요 간다하고편리합니다
맛있는빵통조림,1,2021-09-18,0,이벤트도 안되누 앱 드럽게 못만든다
원호최,1,2021-09-18,0,신한 쏠만 로그인해서 접속하면 하나원큐 앱이 튕겨버립니다.
서옥희,5,2021-09-17,0,너무너무 편하고 좋더라구요.
김호호,1,2021-09-17,0,티비광고까지 때리는 신한은행 어플 맞나 싶음 회사월급때문에 어쩔수없이 신한은행 계좌쓰는데 쓰레기도 이런쓰레기가 없음 도대체 무슨 생각으로 앱을 이따위로 만들었는지 이해가 안됨
초강력본드,1,2021-09-16,0,에효 복잡하네요 안하고말지
준,1,2021-09-16,0,신한쏠 때문에 카드 갈아탄다
전찬미,1,2021-09-15,0,아니 저만 인증문자 안오는줄 알았는데 아니네요? 도대체 앱 사용을 어떻게 하라는건지 앱 사용후기에 여러개 올라와있는데 지금까지 안되는거 보면 이런 피드백은 안보시는건가요?
박경수,5,2021-09-15,0,잘쓰고있어요
중기김,5,2021-09-15,0,사용하기 편리합니다
Lee수달,1,2021-09-15,0,어쩜이렇게...ㅜㅜ
김혜린,1,2021-09-15,0,한마디로 아주 개같은 어플임
장종섭,5,2021-09-15,0,시간과 번거러움 일시에 해결 아주 유용합니다
가아사나,1,2021-09-15,0,지문 인식 못하더니 사라짐 공동인증서 신한 아니라고 안됨 금요민증서 신한 아니라고 안됨 인증센터 타행/타기관 인증서 등록하라함 함 까임 신한은행에 등록된 인증서가 아닙니다 무한반복 없어져야할 앱
손정희,5,2021-09-14,0,역시신한😍
윤강우,5,2021-09-14,0,좋아요
daldal,1,2021-09-14,7,타행 인증서라 등록하라더니 수많은 절차를 걸쳐 등록하려니까 이미 등록되어 있다며 거절당하고ㅋㅋㅋ 아이디는 홈페이지 가입 밖에 안 됨... 대체 앱을 왜 만든거지ㅋㅋㅋ 30분 헤매다 빡쳐서 남김... 대환장
Char Ging,4,2021-09-14,1,안드로이드 12를 지원하는 대응 업데이트를 해주면 좋겠습니다!
장세미,1,2021-09-14,22,"접속 오류, 튕김, 이벤트 오류 갈수록 더 안 좋아지네요. 특히 신한플러스는 바뀔 때마다 인터페이스가 보기에/사용하기에 불편해지는데 UI/UX 고려 안 하는 것 같네요"
정물개를 꿈꾸며,5,2021-09-13,0,좋아
구연주,1,2021-09-13,4,지금은 1점도 아깝네요 전화비만해도 엄청 썼을듯요 빠른 조치해 주시길 바랍니다. 아니면 앱 자체를 없애셔야죠 희망고문입니다. 웬만하면 이런 글 안올리는데 아까운시간만 낭비해서 어서 개선되길 바라며...
You Jin Park,1,2021-09-13,0,카카오뱅크 보면서 배우는게 1도없나 무슨 ui가 이런지 저혈압 치료제임 어플이. 일단 다 때려넣고 추가추가하니까 메인페이지 열리는것도 한참걸리고..
S2 Rain,3,2021-09-13,0,항상 잘 사용 중인데 어제부터 갑자기 신한 쏠 퀴즈를 할 수가 없네요...
권오빈,3,2021-09-13,0,차량 등록이 안되네요 중고시세가 없다고 메세지 뜨고 확인하면 차량 정보나오고 사라지네요
MINSEOB SONG,1,2021-09-13,0,은행 앱들은 다 이상한가?? 내정보수정하는데 무한로딩하네...
낭림,5,2021-09-13,4,잘 쓰고있긴한데 최근 안드로이드 버전 앱 상단 알림 아이콘은 대부분 통일감있게 잿빛색인데 쏠 혼자 파란색이라 눈에 띄네요 다른 작업 바쁘시면 어쩔수없지만 한번 문의는 드려봅니다
김아영,1,2021-09-13,0,앱 이상해요 ㅡㅡ 엄청튕기고 렉걸리고 퀴즈도 안되고 휴 스트레스만 쌓여요 !!!
조세호,1,2021-09-13,29,쏠 퀴즈 참여 순서? 순번? 그게 무슨 상관 있습니까? 완전 소액 포인트를 주면서 너무 복잡하고 번거롭게 하네요 와 어제도 퀴즈 풀려고 하면 이렇게 사람 난감하게 만들고 아 정말 제대로 짜증 많이 납니다. ㅠ ㅠ
subin,4,2021-09-13,1,신한 어플 잘 사용하고 있습니다 다만 어제부터 쏠야구 참여를 못하고있는데 왜 그런건가요?
정태광,1,2021-09-12,0,좋음
류경목,1,2021-09-12,2,쏠야구퀴즈 해당순번 다 소진되었다고 안돼요
박한식,5,2021-09-12,1,쏠야구퀴즈 참여순번소진된다고 나오는데 이건아니지않나 이거푸는사람이 몇이나된다고
hj c,1,2021-09-12,0,비대면인데 신분증 인식 못함 별1개도 아까움
신남수,4,2021-09-11,0,핸드폰으로 언제 어디서나 빠르게
eavan wittgenstein,2,2021-09-11,9,로딩에러가 많이 발생하는데 원인을 알 수 없으니 굉장히 불만을 불러일으키네요.. 금융회사라면 사용에 신경써야 될껀데 많이 기피하게 될거 같네요.
Miles Prower,4,2021-09-11,0,국민 하나보단 나은데 그래도 좀 느림..
김윤준,1,2021-09-11,1,앱작동이 안되고 자꾸 같은 화면만 다시 돌아옵니다. 작동 안되는거 때문에 시간만 버렸네요.. 1--8
제젠제제,3,2021-09-11,0,자동이체 혹시 시간대도 선택하는 기능은 없나요 있으면 편할 것 같네요
최용환,5,2021-09-11,0,좋아요
노미현,1,2021-09-10,0,진짜 다른카드사 카드앱쓰다 신한 쓰는데 앱쓰기 젤 불편하네요. 이거때문에 갈아타야지 답답해죽겠네요
박건호,1,2021-09-10,0,앱켯는데 왜 하얀화면만 나와용??ㅎㅎ
소소하게,1,2021-09-09,4,30초만에 가입? 어림도 없죠 가입버튼도 없거든요 메뉴에서 어렵게 찾으니 무슨 걸림돌이 이렇게 많은지 아직 가입 못했습니다 제가 바보죠? 가입하려면 직원이랑 영상통화해야하는 거 맞는거죠? 오랫동안 거래 안하다보니 옛날 전화로 ARS가는것도 같고 이래갖고 카카*뱅크랑 상대하겠습니까?
TJ LEE,1,2021-09-09,0,지문 변경하면 전화인증 문자인증 OTP인증 다시지문변경하라고하고 무한루프 방법이없음
박진수,4,2021-09-09,0,좋아요
S K,1,2021-09-09,0,다운로드만 반복되고 업데이트 안됨..이런 건 처음..
김기윤,5,2021-09-09,0,한눈에 들어오는 나의 신용상태
정혜지,1,2021-09-08,0,설치후 실행시키면 중간에 백색화면만 계속 떠있음
kilroki rt,2,2021-09-08,0,스마트폰 업데이트하고 나만 안되는게 아니였네..
Lovely Stella PARK,1,2021-09-08,2,타은행 인증서 등록이 안되네요 다른 은행 어플 잘만 쓰고 있는데 인증서가 없다면서 등록 자체가 안되네요 사용안하면 거래중지계좌 된다해서 어플 깔은건데 모 로그인이 되야 써보든가 말던가 하죠
로라리,1,2021-09-08,0,필요한 정보나 서비스 이용하고 찾는게 너무너무 불편함
라이드,5,2021-09-08,0,조타
HUZHE QUAN,5,2021-09-08,0,참좋습니다.
song머라꼬,1,2021-09-08,0,Ars인증 요청이 안되고...영업점에서는 모르고... 인터넷 뱅킹은 가입되어있다고 했는데 아니고... 별점 하나는 처음 주네요..
운도,1,2021-09-07,0,은행앱이라는게 본인인증도 안되네ㅋㅋㅋㅋ
박신영,5,2021-09-07,1,신한은 지출을해도 포인트가쌓여요ㅋ
리나,1,2021-09-07,0,에휴
공원나들이,2,2021-09-07,0,"ㅠ 원하는 메뉴를 찾는게 너무 어려워졌어요 앱에 야구, 이상한 기능등이 너무 많아지면서 기본적인 은행업무 보는게 힘듭니다.. 차라리 2년전 어플 uxui가 나은듯해요"
이한진,1,2021-09-07,0,써본 은행앱중에 모든게 최악
상상,1,2021-09-07,0,툭하면 연결끊기는 하찮은 어플. 이딴걸 만들고 쓰라고 안내해주냐?
문수명,1,2021-09-07,0,진짜 1점도 아깝다 이렇게 느린거 쳐다보는거보다 pc방 가는게 빠를듯
nari,1,2021-09-07,0,쓰레기
윤성렬,4,2021-09-07,1,저기 조회에 한도조회없고 이체에 이체한도늘리기가 없고 모바일OTP인증에 ARS는 되믕서 신분증인증는 안되는데 중증장애인등 요즘 코시국에 아니 이제 대세는 온라인 뱅킹인데 이렇게 인증장치 잘해놓고 앱으로 한도조절 못하게막음 니가와 플레이하는거아니시죠?🤔
동해용왕,1,2021-09-06,1,무슨짓을해도 안됨 다인증하고 마지막 넘기는부분에서 문제가생김 이유는 모르겠는데 앱에 중대한 결함이있음
권다영,5,2021-09-06,3,"잘 쓰고 있었는데, 업뎃 이후인지 최근들어 자꾸 앱만 켜면 비밀번호 누르는 화면으로도 안넘어가고 네트워크 오류로 정상적으로 데이터를 수신하지 못했다고만 뜨는데 어떻게 해결해야하나요??"
93 aKsY,1,2021-09-06,0,본인인증. 인증번호가 안오는데 ㄹㅇㅋㅋ
SJ P,1,2021-09-06,0,"왜 이렇게 인증번호가 늦게오는건가요 진짜 짜증나죽겠어요,"
박주혁,1,2021-09-06,0,와 앱이 너무 편하네요......
김찬우,1,2021-09-06,0,내가 살다살다 인증문자가 10분뒤에 오는앱은 처음봤네ㅋㅋㅋㅋㅋ인증시간 끝나고 문자오면 뭐하냐
송호근,1,2021-09-06,0,인증번호 요청을 몇번을 눌렀는데 제한시간 다 가도록 문자가 안옵니다
꼴뚜기,1,2021-09-06,2,오늘 가입해서 인터넷 뱅킹 할라는데 핸드폰 인증번호 안옴 3분지나 다시 재인증 누르면 인증번호 오는데 숫자넣으면 잘못된 번호라 나옴 그리고 요청시간 지나면 문자옴 어쩌라고 괜히 기다리면서 신한통장 만들었어
천상의멜로디,1,2021-09-06,0,아닝 인증번호 문자가 안오면 어떡합니까??
Mong Ha,3,2021-09-06,0,지원금 신청 대기시간이 30분인데 켜놓고 기다리면 작동없다고 강제종료시켜서 다시 대기하게 만드는게 정상입니까?
이예찬,1,2021-09-06,0,"인증번호 오는데 무슨 5분이 넘게 걸립니까; 인증번호 요청시간 늘이는거라도 있든지 무슨 ㅋㅋㅋㅋ,,"
딱대,1,2021-09-06,2,별 한개도 아깝다 인증 시간이며 그지같은진짜.. 카메라 인식도 제대로 못하고 대체 돈을 어디다 굴리는건지 이해불가. 이정도면 그냥 대면서비스로만 진행하시길;
이주현,1,2021-09-06,0,본인인증이 3분인데 문자를 한참 뒤에 보냅니까?
한경국,3,2021-09-06,0,국민 지원금
남자배태진,1,2021-09-05,0,Nnm 8nm M .n Nb nm.퓨 ㅍㅌㅌ ㅠㅓ 퓨. . ㅡ Bvb ..m.mm . N . Mc.
jung,1,2021-09-04,0,어제부터 앱이 아예 안열려요
SJ H,1,2021-09-04,12,진짜 극혐이다 어디 삼류 은행에서 만든 앱같음. 핸드폰아닌 태블릿에서는 아예 본인인증조차 안되네ㅋㅋㅋㅋㅋㅋ무려 비대면 영상통화를 하라는데 무한로딩만 걸리다가 에러창 뜸ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 안드로이드12가 정식출시가 안되어서 베타 사용하고 있는 폰으로는 사용이 안되는건 이해하지만 폰 외엔 모바일기기로 아예 쓰지말라는 거로 보임ㅋㅋㅋㅋㅋ 앱은 또 왜이렇게 느린건지 뭐 하나 누르면 반응이 1초뒤에 옴
hyunho 909,1,2021-09-03,0,인증요청이 안되요 죽어도안됨
이용우,3,2021-09-03,0,잘써먹다가 업데이트 이후 겁나 느려졌음
김병수,5,2021-09-03,0,굿
새우튀김,1,2021-09-03,1,진짜 앵간하면 이런가 글 안남기는데 쏠로 카드결제 유도해놓고 쏠 어플로 결제 할라니깐 진짜안되네 마케팅에 돈 이따구로 써놓고 신규고객 유치해놓으면 뭐함?? 어플 인터페이스 개구리고 카드결제 맨날 오류나서 열받는데?? 지들 어플 관리구리다고 소문내시려고 이렇게 마케팅 하셨어요?? 가상캐릭터로 위안잡지 마시고 어플 관리나 똑바로 하세요
해충,3,2021-09-03,0,어느 은행어플이나 불편한건 비슷비슷한데 그 간편비밀번호 입력하는거 손가락 떼었을때가 아니라 눌렀을 때 입력되게 좀 바꿔주라
김송이,3,2021-09-02,3,"느려요 오픈뱅킹 타행계좌는 다른 메뉴에서 따로 볼수있게 업데이트 해주세요 신한은행계좌(입출금, 적금, 대출)는 한번에 보고싶어요."
김태환,1,2021-09-02,21,가끔 어플 켜지도 않았었는데 접속하면 지문인식 5회 실패라고 뜹니다 이거 너무 불편합니다. 필요할 때 이러니까 사용하는데 지장이 있네요 수정 부탁드리겠습니다. 일부러 일정 시간마다 이렇게 되도록 해놓은건지 모르겠는데 꽤 자주 이러네요..
RHONA,1,2021-09-02,0,원래도 빠른앱은 아니라고 생각했는데 제로페이 무한로딩때문에 식당에서 결제하는데 한참걸렸네요 결국 카결하고ㅋㅋㅋㅋㅋ
JH Kim,1,2021-09-02,0,모바일 뱅킹중 가장 암걸리는 은행 진짜 사람 너무 힘들게함
남상용,2,2021-09-02,0,Ltwww Res ppp
이슬이,1,2021-09-01,0,오류너무많아요
정란자,1,2021-09-01,0,자꾸 오류생긴나요
유대부,1,2021-09-01,0,설치했는데 서버오류라고뜸 쓸수가없음
겨울하루살이,1,2021-09-01,0,서버에서 오류났다고 들어가지지도 않음
주선생,1,2021-09-01,0,폴드 3 인데 서버에 연결할수가없다고 지우고 깔았는데도 안되면 어떻게해야하나요
임준택,4,2021-09-01,1,이번에 폰을 변경하고 접속하려고 허니 계속 서버에 오류가 났다고 하며 접속이 안됩니다 폰은 s21 울트라입니다 확인 부탁드릴게요
Kyudong Yi,1,2021-09-01,0,오류가 너무 많음
송은주,1,2021-09-01,0,서버에서 오류가발생햇습니다 뜨고 안켜져요
진선희,1,2021-09-01,0,서버오류라고 함
비발디파크어린이스키강습,1,2021-09-01,0,서버에서 오류가발생했다고 뜨는데 어떻게해야되나요
박주현,3,2021-09-01,0,중도금 대출 때문에 계좌개설 해서 오라는데 계속 오류만 뜨네요 지금 5번째 제거설치 껐다켰다해도 서버오류만 계속뜨고 환장하겠어요
윤유라,1,2021-09-01,0,이건대체 접속도 안되고 오류 엄청나고.. 대체 왜만드신거에요??
이혜란,1,2021-09-01,0,상품권 대기하는데 자꾸 쏠페이 가입이 안되었다고 튕기는 바람에 소진됬어요ㅠ 가입해도 자꾸 뜨네요
김인철,1,2021-09-01,0,너무 불편 계속 앱다운후 설치가 먹통 몇번이나 삭제하고 다시해도 먹통 신한 이럴꺼냐...
맑은강물,1,2021-09-01,56,"핸폰바꿔서 다시 시작하는데 휴대폰인증 단계에서 인증번호요청 그게 안됩니다. 몇번이고 다시 깔고 다시 하고,그래도 인증번호 문자가 안와요 모든 금융권 모든 인증번호필요한 어플 중 유일하게 여기!신한만 안되요 여기만! 이게 고급기술도 아니고!!"
오관수,5,2021-08-31,0,신한 쏠(SOL)은 간편하고 적합한 은행상품들이 있으니까 항상 살펴보게 되었읍니다.
엘벧엘,1,2021-08-31,0,지금 접속도 안되고 짜증날정도로 안되요.신한앱 삭제 합니다.
게릿Get it,1,2021-08-31,0,로그인 단계에서 무한 로딩. 다음단계로 넘어가지 않습니다.
papa somin,1,2021-08-31,0,타기관 공인인증서 등록은 왜안되는데 미치겟네....
주말둥둥,1,2021-08-31,24,"진짜 앱 평가 처음 남겨봄 1. 업데이트할때마다 최적화를 망치는 기술이 있는지 갈수록 느려지기만하는 기술 2. 업데이트시 전면 퀵메뉴를 멋대로 바꾸는(바뀐 아이콘은 대출/카드상담 등 진짜 할말이 없게나오는 수준) 중국앱도 안하는 자유박탈정책 3. BM이 나올수 있는건 죄다 앱에 추가하면서 늘어가는 용량, 떨어지는 사용성 절이 싫으면 중이 떠나야지. 월급통장 옮기고 카뱅으로 넘어갈거임"
Choice Chang,1,2021-08-31,1,별 한개도 아까움.. 아니 거래를 하라는건지 말라는건지 시도때도 없이 튕기고 뭔놈의 은행이 앱 하나를 제대로 만들지를 못하는지?
홍슬기,1,2021-08-30,0,앱구동 진짜 미치게 느려터지고 에러 너무심함 살다살다 앱때문에 민원걸어본적처음임 은행 갈아타고싶음
Namwon Kim,1,2021-08-30,0,본인 인증 문자가 오지도 않는 앱
Hyun _,5,2021-08-30,0,은행어플 중 최고 인증 opt 등등 복잡함이며 타은행어플 중 최고 와 오늘 일하나 크게 줄어서 리뷰남김 어플쓰면서 편리함 오래만에 느낌 공과금까지 다했네
메론빵,1,2021-08-29,0,웬만하면 신한은행은 이용안하는게 좋을거 같네요 거지같아요 다 ~
문치르,1,2021-08-29,6,공동인증서 로그인하려니 폐기된 인증서라함. 다시 인증서 받아오려니 이미 유효한 인증서 있다고함. 다시 로그인하려니 폐기됐다고함. 그냥 아이디로그인 그것도 안됨 개같은어플진짜
aAAa 1,1,2021-08-29,17,아니...폰바꾸고 지문등록하고 잘들어가졌는데 지문추가해서 지문재등록하라고 뜬뒤로 안들어가져요ㅡㅡ 왜자꾸 OTP타령인지..지문이고 뭐고 다른방법으로 들어가려고해도 기승전OTP임.. OTP무조건써야하나요..?쓰기시른데 울화통터짐...
qpapple _,1,2021-08-28,4,타기관 인증서 등록에서 튕기면서 로그인 화면으로 이동되네요. 하... 타기관 인증서 등록 하지 말란건가요..
진영성,5,2021-08-28,0,굳 계속 업그레이드 해 주세요
김원호,5,2021-08-28,0,빛이 어둠을 몰아 냄니다
유종규,1,2021-08-28,2,이체하려하는데 뭔 개같은 쏠퀴즈무한중첩으로 뜨면서 신한플러스 가입하려하는데 이거 강제하는건가요 은행어플 관리좀 똑바로하세요
도시락,3,2021-08-28,1,V3 좀 안쓰게 해주세요.. 너무 거슬립니다
김미룡시,1,2021-08-27,50,업데이트 공지 보고 설정에 구글플레이스토어 캐시및데이터 삭제하고 재설치하고 마지막 인증 선택시 지문등록이 안됩니다 3번이나 시도했는데 먹통이네요 ㅡㅡ 그리고 삼성페이 결제 진행했는데 먹통이 되서 그런지는 몰라도 결제지문도 없어지고 핸드폰 재부팅하니 제대로 작동하네요 ㅡㅡ
"시설-안전 정보공유,소방자격증 무료강의",5,2021-08-27,0,타 증권사 개설시 유리함
경지니.,1,2021-08-27,0,자잘한 오류 및 앱 자체 버벅임이 너무 심함. 개선이 시급함.
Aunt,1,2021-08-27,1,일안하나 코로나때문에 더일안하는거같노 어찌 와이파이쓰는데도 이렇게느리나ㅋㅋㅋㅋ
이주열,1,2021-08-27,0,앱 배포하면서 테스트 안해보나요? 뭔놈의 급여클럽 로딩이 이렇게 심합니까?
Dar Hae,5,2021-08-27,0,인간적으로 너무 느려졌다 어풀켜는데 무슨 3분 4분이냐...정신차려라
WooSeok Yang,1,2021-08-27,9,"지나치게 느리고, 메뉴에서 이동 시 심지어 작동 안하는경우가 너무 많네요. 도저히 쓸수가 없어요"
남정현,1,2021-08-27,0,점점 더 느려지는 앱 개발자부터 갈아치우세요
Hae-u Gim,1,2021-08-27,12,"월급봉투? 이벤트내용 좋길래 알림받고 있는데 뭔놈의 로딩이 끝나질 않아요~오류 엄청나요~ 회원정보확인이 안된다고. 5, 6번 시도끝에 됐는데 ㅋㅋ 포인트 딸랑 2주면서 뭔 로딩시간하며 오류며 ㅋㅋㅋ 어이없네. 이런거 볼때마다 200만포인트가 로비로 쓰이는게 아닌가 의혹이 안 일수가 없어ㅋ이체 잘만 되다가 갑자기 뭔 회원정보확인이 안된다고 오류며 로딩 계속 뜸?"
la lala,1,2021-08-27,1,오류 좀 줄여주세요
박서연아빠,1,2021-08-27,1,최악! 로딩 넘 길어..버벅버벅
anna ree,5,2021-08-26,0,쉽게 열 림
이창성,1,2021-08-26,1,누가 이따구로 복잡한걸 쓰것냐
이창재,5,2021-08-26,0,한번에 내손안에쏙 참좋아요
신동현,1,2021-08-26,0,뭐 하나 하려고 하면 하루종일 걸리네 급여클럽 이딴거 하나들어가는데 바꾼지 1주일 된 폰으로 5분 10분기다리는게 말이되나
임형주,5,2021-08-26,3,입금시 계좌번호 입력이 한 글자 밖에 입력이 되지 않습니다. 이 문제 때문에 항상 메모장에 써놓고 붙여넣기로 입금하거나 토스를 사용합니다.. 개선이 가능할까요..? 더우신데 정말로 고생 많으십니다.
한형석,1,2021-08-26,0,앱 개발하신 분께 죄송하지만 이앱을 하면서 겪은 것은 한번도 경험해보지 못한 답답함입니다
다현,1,2021-08-25,0,심하네요.. 원래 지문으로 로그인했는데 업데이트 했다고 지문도 안되고 등록된 공인인증서도 안했다고 뜨면 어떻게 접속하나요?
깡구깡구,3,2021-08-25,0,휴대폰을 바꾸고 이전 단말을 초기화했는데 루팅된폰이라뜨면서 앱이안써지며누어떻게해야하나요??
이경우,5,2021-08-25,0,만족합니다
김1051,1,2021-08-25,0,안들어가져요. 흰색 온통입니다
박경수,5,2021-08-25,0,음 페이판 합쳐주세요 그리고 알림설정하면 카톡이랑 동시 울리던데 둘중 하나만 설정할수있도록 해주세요
Daily snap,3,2021-08-25,20,혹시 앱 푸시 수정해 주실 생각 없나요? 알리미앱이 따로 있지만 사용할수 없는 상황이라서요. 앱 푸시가 설정후 몇분후면 자동으로 풀립니다.
박태홍,5,2021-08-25,0,"친절,정확,보안 완벽"
조국연,1,2021-08-25,0,원격프로그램 실행도 안했는데 왜 자꾸 원격프로그램을 종료하라고 뜨면서 앱 실행이 안되는 건가요?
ChangIn Choi,1,2021-08-25,1,제발 UX좀 테스트 하길 바란다 로딩하는데도 한세월이고 대부분 메뉴가 렉이 걸리는데... .
이은영,1,2021-08-24,2,폰 바꾸고 앱 접속하려고 하니 OTP 재발급해서 인증서 등록하라네요 OTP 발급 마지막 단계 ARS 인증에서 ARS 전화가 수신되지 않습니다 그러고 나면 다른 전화도 수신이 안되서 폰을 껐다켜야하구요 무슨 이유인지...
hd,1,2021-08-24,0,증권사 연동 안됩니다. 전자금융 오픈뱅킹 신경좀 쓰세요. 오픈뱅킹에서 타은행 계좌 불러오는데 금액도 안맞고 로그인 오류가 왜뜨나요?
쇼핑,1,2021-08-24,1,광고 좀 작작 보내세요 쓰레기어플 밑으로 내려보시긴 뭘 내려요
hongwon kim,1,2021-08-24,0,모바일 opt 발급 받는데 신분증 스캔 수십번 시도해도 안되네요 딴데서 잘되는데 신한만 문제
최윤호,1,2021-08-24,0,계좌번호를 찾으려면 인증을 해야하고 인증을 하려면 계좌번호를 알아야하는 뭐 이런 뫼비우스띠 같은 어플이잇음?? 이런것도 제대로 못만드는 증권사를 우째 믿고 씀? ㅅㄱ 삼성으로 갈께요
melon donut,1,2021-08-23,0,주민등록증 인식은 엄청 못함. 기기바꾸니까 영상통화로 인증하는데 마스크 내려야하는데 그건 또 영상으로 기록한다고. 너무 번거로움
김승호,5,2021-08-23,0,별로다🍨
jy p,1,2021-08-23,0,ARS 이후 화면이 계속 초기화돼서 시작조차 할 수가 없네요..
Kim Min,5,2021-08-23,0,브이티토오민
이우주,5,2021-08-23,8,체크카드신청가능목록 개선부탁드립니다 신한플러스멤버십카드도 있는데 신한주거래체크카드와 신한S Line체크카드와 신한 S Line 마이펫 신청가능목록에서 없습니다 예전처럼 신청가능하게 화면에표기 해주세요
Inyong Lee,1,2021-08-23,0,뭐 하다가 ARS나 문자 인증 받고 나면 앱이 처음부터 다시 시작해서 무한반복 ㅠㅠ
jose kim,1,2021-08-20,0,사기다
박경옥,5,2021-08-20,0,좋아요
MJ Kim,1,2021-08-19,0,앱이 너무 구려요 사용하다보면 너무 화나고 은행 바꾸고 싶어요
김형태,1,2021-08-19,0,어플로 암것도 안되게할거면 왜 만들었는지 모르겠다. 인증서 기간 끝나서 재등록하려니까 접속하면 인증서 등록하라고하고 인증서 하려하면 OTP가 어쩌고 지점가라고하고 이럴거면 어플은 왜 만듦?
이상주,1,2021-08-19,0,이거 만들때 사용해봤는지 궁금...신분증 촬영않됨.
유현정,5,2021-08-18,0,빠르고 편리해요
